Antiviral,Linfocitos T/uL
56.300000000000004,3130.2651490061335
56.400000000000006,3127.455089749427
56.50000000000001,3124.647126004512
56.60000000000001,3121.841262380864
56.7,3119.037503475815
56.800000000000004,3116.235853874508
56.900000000000006,3113.436318149857
57.00000000000001,3110.6389008625288
57.10000000000001,3107.8436065609094
57.2,3105.0504397810487
57.300000000000004,3102.259405046654
57.400000000000006,3099.470506869039
57.50000000000001,3096.683749747096
57.60000000000001,3093.8991381672763
57.699999999999996,3091.116676603535
57.8,3088.3363695173102
57.9,3085.5582213574944
57.99999999999999,3082.7822365604015
58.099999999999994,3080.0084195497207
58.199999999999996,3077.236774736519
58.3,3074.467306519165
58.4,3071.700019283337
58.5,3068.9349174019676
58.599999999999994,3066.1720052352234
58.699999999999996,3063.4112871304756
58.8,3060.6527674222634
58.9,3057.8964504322644
59.0,3055.1423404692796
59.099999999999994,3052.3904418291822
59.199999999999996,3049.640758794896
59.3,3046.893295636378
59.4,3044.148056610573
59.5,3041.4050459613886
59.599999999999994,3038.6642679196702
59.699999999999996,3035.9257267031794
59.8,3033.1894265165483
59.9,3030.4553715512607
60.0,3027.723565985635
60.099999999999994,3024.994013984773
60.199999999999996,3022.26671970056
60.3,3019.5416872716023
60.4,3016.8189208232425
60.5,3014.0984244674955
60.6,3011.38020230305
60.699999999999996,3008.664258415219
60.8,3005.9505968759277
60.9,3003.239221743693
61.0,3000.5301370635693
61.1,2997.8233468671574
61.199999999999996,2995.118855172564
61.3,2992.4166659843663
61.4,2989.7167832936084
61.5,2987.019211077753
61.6,2984.323953300684
61.7,2981.63101391266
61.8,2978.9403968502934
61.9,2976.2521060365375
62.0,2973.5661453806556
62.1,2970.8825187781918
62.2,2968.2012301109617
62.3,2965.52228324701
62.4,2962.845682040614
62.5,2960.1714303322374
62.6,2957.499531948518
62.7,2954.8299907022365
62.8,2952.1628103923213
62.9,2949.497994803787
63.0,2946.8355477077425
63.1,2944.175472861362
63.2,2941.5177740078534
63.3,2938.8624548764615
63.4,2936.2095191824096
63.5,2933.558970626926
63.6,2930.9108128971798
63.7,2928.2650496662886
63.800000000000004,2925.621684593286
63.9,2922.9807213231124
64.0,2920.342163486583
64.1,2917.706014700376
64.2,2915.072278567016
64.3,2912.4409586748397
64.4,2909.8120585980073
64.5,2907.1855818964527
64.60000000000001,2904.561532115876
64.7,2901.939912787744
64.8,2899.320727429235
64.9,2896.7039795432656
65.0,2894.0896726184324
65.10000000000001,2891.477810129022
65.2,2888.8683955349848
65.3,2886.2614322819113
65.4,2883.656923801044
65.5,2881.054873509209
65.60000000000001,2878.45528480886
65.7,2875.85816108802
65.8,2873.263505720282
65.9,2870.6713220647935
66.0,2868.0816134662336
66.10000000000001,2865.494383254816
66.2,2862.909634746246
66.3,2860.3273712417367
66.4,2857.747596027976
66.5,2855.1703123771085
66.60000000000001,2852.595523546737
66.7,2850.023232779914
66.8,2847.4534433050853
66.9,2844.886158336142
67.0,2842.321381072352
67.10000000000001,2839.7591146983737
67.2,2837.19936238424
67.30000000000001,2834.64212728535
67.4,2832.087412542442
67.5,2829.535221281589
67.60000000000001,2826.985556614205
67.7,2824.438421637002
67.80000000000001,2821.893819431999
67.9,2819.3517530665135
68.0,2816.812225593136
68.10000000000001,2814.275240049733
68.2,2811.740799459422
68.30000000000001,2809.2089068305777
68.4,2806.6795651568164
68.5,2804.1527774169786
68.60000000000001,2801.628546575134
68.7,2799.1068755805513
68.80000000000001,2796.5877673677164
68.9,2794.071224856296
69.0,2791.55725095116
69.10000000000001,2789.0458485423287
69.2,2786.5370205050117
69.30000000000001,2784.030769699574
69.4,2781.5270989715377
69.5,2779.0260111515554
69.60000000000001,2776.527509055436
69.7,2774.031595484114
69.80000000000001,2771.5382732236417
69.9,2769.047545045195
70.0,2766.5594137050643
70.10000000000001,2764.0738819446356
70.2,2761.5909524904014
70.30000000000001,2759.1106280539448
70.39999999999999,2756.6329113319407
70.5,2754.1578050061344
70.6,2751.6853117433675
