Antiviral,Particulas virais/uL
0.018014772113132772,322.161254286984
1.7872769044906927,318.33718974027676
3.495010778998705,314.6930349459871
5.144371121707975,311.2166083386307
6.738300613880432,307.8967887753521
8.279547413276662,304.7234038704413
9.770680966360883,301.6871320222066
11.214106302790611,298.77941622740843
12.612076979470292,295.9923880734539
13.966706820703982,293.31880054340746
15.279980583087442,290.7519684728609
16.55376365830706,288.28571566818005
17.78981091360257,285.91432783864803
18.989774758002017,283.6325106152939
20.155212512296814,281.43535203073975
21.287593151878774,279.3182889203046
22.38830348382824,277.2770767775691
23.45865381286923,275.3077626596703
24.499883144864178,273.4066607906231
25.513163971294517,271.5703305562951
26.499606673570845,269.795556623579
27.46026358195467,268.0793309497774
28.396132720283813,266.41883647704697
29.308161264515224,264.8114323316878
30.197248740280436,263.2546403696416
31.064249982145014,261.7461329282975
31.90997787503677,260.28372166098757
32.735205896322775,258.86534734476504
33.54067047524528,257.4890705644423
34.32707318484468,256.1530631867111
35.09508278008226,254.85560054768175
35.84533709460755,253.59505428551734
36.578444807477304,252.36988575718274
37.29498709011118,251.17863998480038
37.99551914285006,250.01994008281653
38.680571629654956,248.89248212222338
39.35065201873814,247.7950303925673
40.00624583624429,246.72641302642438
40.647817839490735,245.68551795455608
41.27581311572442,244.67128916309173
41.89065811185473,243.68272322686627
42.492761600168436,242.71886609554824
43.08251558462256,241.77881011140158
43.66029615193732,240.86169123952405
44.22646427137252,239.96668649318954
44.78136654676098,239.09301153851237
45.32533592409146,238.23991846409544
45.85869235767641,237.40669370260852
46.38174343770506,236.59265609241302
46.894784981768645,235.79715506838755
47.39810159274758,235.01956897206173
47.891967185271476,234.25930347201626
48.37664548279835,233.51579008627542
48.85239048720816,232.7884847991258
49.31944692266768,232.07686676541937
49.77805065539644,231.3804370959998
50.22842909084647,230.69871771840909
50.67080154970122,230.03125030750758
51.10537962399948,229.377595281072
51.53236751459988,228.73733085582572
51.95196235111601,228.1100521597218
52.36435449537586,227.49537039661408
52.769727829386895,226.89291205976326
53.16826002872178,226.30231819088746
53.56012282217895,225.72324368172062
53.945482238515105,225.15535661527377
54.32449884099444,224.5983376441926
54.697327950450806,224.05187940381498
55.06411985751358,223.51568595768717
55.425020024606994,222.98947227347702
55.780169278292526,222.47296372736227
56.12970399248941,221.96589563510793
56.47375626307355,221.4680128081832
56.81245407432476,220.97906913336848
57.14592145766256,220.4988271744252
57.47427864308469,220.0270577944916
57.79764220369611,219.5635397979601
58.116125193694046,219.10805959067878
58.42983728015189,218.6604108573949
58.73888486892459,218.22039425543107
59.04337122497956,217.78781712365117
59.34339658743855,217.3624932058383
59.63905827959994,216.94424238765743
59.93045081419519,216.53289044643563
60.21766599411823,216.12826881303954
60.50079300885387,215.73021434517167
60.77991852681741,215.3385691114574
61.055126783806756,214.9531801857285
61.32649966775631,214.57389945094508
61.594116799971985,214.2005834122384
61.85805561301664,213.83309301858242
62.11839142540575,213.47129349263324
62.37519751326494,213.11505416830744
62.62854517909242,212.7642483356907
62.87850381776195,212.4187530928936
63.12514097989455,212.07844920449958
63.368522432720845,211.74322096625934
63.608712218548625,211.41295607572061
63.84577271094558,211.0875455084871
64.07976466874003,210.766883399826
64.31074728793831,210.45086693135642
64.53877825165186,210.13939622256578
64.76391377812236,209.83237422691954
64.98620866692907,209.52970663233495
65.20571634345808,209.23130176581105
65.42248890170922,208.93707050201166
65.6365771455128,208.6469261756126
65.84803062822455,208.36078449723558
66.0568976909639,208.0785634727956
66.26322549945775,207.800183326106
66.46706007954859,207.52556642458447
66.66844635142304,207.2546372079204
66.86742816261442,206.98732211956374
67.06404831983028,206.7235495409087
67.25834861965328,206.46324972804908
67.45036987816175,206.20635475098706
67.64015195951416,205.95279843518932
67.82773380353922,205.7025163053811
68.01315345237204,205.45544553148272
68.19644807617449,205.21152487659185
68.37765399797617,204.9706946469234
68.55680671767111,204.7328966436202
68.73394093520332,204.49807411635643
68.90909057297296,204.2661717186505
69.08228879749377,204.03713546482513
69.25356804033046,203.81091268853095
69.42296001834401,203.58745200278068
69.59049575327164,203.3667032614202
69.75620559066621,203.14861752198328
69.9201192182201,202.93314700986863
70.08226568349623,202.72024508378829
70.24267341108877,202.50986620242978
70.40137021923465,202.30196589228945
70.55838333589644,202.09650071662273
70.713739414336,201.89342824547174
70.86746454819767,201.69270702672384
71.01958428611889,201.49429655816067
71.17012364588538,201.29815726045936
71.31910712814758,201.10425045110765
71.46655872971381,200.91253831919488
71.61250195643568,200.7229839010523
71.7569598356998,200.53555105669827
71.89995492854032,200.35020444706743
72.04150934138511,200.16690951198822
72.18164473744886,199.9856324488828
72.32038234778517,199.80634019216004
72.45774298200959,199.62900039327545
72.59374703870499,199.45358140143736
72.72841451552003,199.2800522449278
72.86176501897158,199.10838261302067
72.99381777396069,198.93854283847529
73.12459163301227,198.7705038805794
73.2541050852476,198.60423730872694
73.38237626509849,198.43971528650815
73.50942296077208,198.27691055629447
73.6352626224743,198.11579642429885
73.75991237039996,197.95634674609752
73.88338900249745,197.79853591259345
74.00570900201501,197.64233883640784
74.12688854483608,197.4877309386847
74.24694350661042,197.33468813629148
74.36588946968753,197.18318682940543
74.48374172985888,197.03320388947017
74.60051530291494,196.88471664750946
74.71622493102312,196.73770288278658
74.830885088932,196.5921408117995
74.9445099900076,196.4480090775927
75.05711359210686,196.3052867393888
75.16870960329352,196.1639532625121
75.27931148740107,196.0239885086095
75.3889324694479,195.88537272614892
75.4975855409089,195.74808654119008
75.60528346484796,195.61211094841846
75.71203878091589,195.47742730243274
75.81786381021756,195.34401730927812
75.9227706600523,195.21186301821615
76.02677122853164,195.08094681372606
76.1298772090777,194.95125140772706
76.23210009480607,194.82275983201706
76.33345118279654,194.69545543091846
76.43394157825503,194.5693218541266
76.53358219856995,194.44434304975297
76.63238377726611,194.3205032575577
76.73035686785909,194.1977870023652
76.82751184761304,194.07617908765621
76.92385892120495,193.95566458933348
77.0194081242976,193.83622884965212
77.11416932702421,193.7178574713128
77.20815223738741,193.60053631170965
77.30136640457448,193.48425147733087
77.39382122219185,193.36898931830697
77.48552593142075,193.25473642309825
77.57648962409631,193.14147961332463
77.66672124571247,193.02920593872688
77.75622959835445,192.91790267225716
77.84502334356121,192.80755730529776
77.93311100511936,192.6981575430013
78.02050097179088,192.58969129974827
78.10720149997621,192.48214669472173
78.1932207163146,192.3755120475924
78.27856662022324,192.26977587431261
78.36324708637731,192.16492688301577
78.44726986713188,192.06095397001806
78.5306425948879,191.9578462159192
78.61337278440323,191.85559288180005
78.69546783505072,191.75418340551235
78.77693503302424,191.6536073980626
78.8577815534944,191.55385464008148
78.93801446271519,191.45491507837895
79.01764072008281,191.35677882258676
79.09666718014793,191.2594361418766
79.17510059458277,191.16287746176133
79.25294761410392,191.06709336097103
79.33021479035234,190.97207456840297
79.40690857773129,190.87781196014683
79.48303533520377,190.78429655657618
79.55860132805005,190.69151951951255
79.63361272958652,190.5994721494536
79.7080756228469,190.5081458828666
79.78199600222668,190.41753228954542
79.85537977509168,190.32762307002943
79.92823276335182,190.2384100530805
80.00056070500078,190.1498851932188
80.07236925562256,190.0620405683164
80.14366398986562,189.97486837724358
80.21445040288549,189.8883609375708
80.28473391175675,189.80251068332177
80.3545198568549,189.71731016277698
80.42381350320902,189.6327520363285
80.49262004182593,189.5488290743797
80.56094459098652,189.46553415529667
80.62879219751483,189.3828602633991
80.6961678380209,189.3008004870021
80.76307642011736,189.21934801649658
80.82952278361132,189.138496142474
80.89551170167118,189.05823825389268
80.96104788196975,188.9785678362821
81.02613596780364,188.89947846998913
81.09078053919009,188.8209638284601
81.15498611394118,188.7430176765605
81.21875714871632,188.6656338689324
81.28209804005355,188.58880634838485
81.34501312537988,188.51252914432015
81.40750668400135,188.43679637119445
81.46958293807342,188.3616022270085
81.53124605355173,188.2869409918321
81.59250014112416,188.21280702636116
81.65334925712428,188.13919477050078
81.71379740442676,188.06609874198287
81.77384853332516,187.9935135350098
81.83350654239257,187.92143381892595
81.89277527932515,187.84985433691926
81.95165854176946,187.77876990474707
82.0101600781336,187.70817540948948
82.06828358838264,187.63806580832892
82.12603272481867,187.56843612735213
82.1834110928458,187.49928146038096
82.24042225172055,187.4305969678211
82.29706971528776,187.36237787553986
82.35335695270264,187.29461947376313
82.40928738913888,187.22731711599477
82.46486440648353,187.1604662179595
82.52009134401852,187.09406225656545
82.57497149908964,187.02810076888676
82.62950812776269,186.96257735116916
82.68370444546747,186.89748765785117
82.73756362762977,186.83282740060898
82.79108881029154,186.76859234741616
82.84428309071956,186.70477832162462
82.89714952800293,186.64138120106222
82.9496911436395,186.57839691714813
83.00191092211142,186.51582145402566
83.05381181145042,186.45365084771151
83.10539672379244,186.39188118526133
83.15666853592239,186.33050860395136
83.20763008980892,186.26952929047752
83.25828419312954,186.20893948016632
83.30863361978625,186.14873545620299
83.35868111041195,186.08891354887572
83.40842937286763,186.02947013482938
83.45788108273085,185.9704016363396
83.50703888377541,185.91170452059515
83.5559053884424,185.8533752989964
83.60448317830314,185.79541052646687
83.6527748045137,185.73780680077667
83.70078278826158,185.68056076187892
83.74850962120442,185.62366909125853
83.79595776590111,185.56712851129353
83.84312965623535,185.51093578462638
83.89002769783184,185.45508771354966
83.9366542684651,185.3995811393997
83.98301171846151,185.34441294196338
84.02910237109413,185.28958003889676
84.07492852297086,185.23507938515002
84.12049244441586,185.18090797240785
84.16579637984456,185.12706282853625
84.21084254813218,185.0735410170414
84.25563314297591,185.02033963653685
84.30017033325109,184.96745582022112
84.34445626336134,184.91488673536344
84.38849305358264,184.86262958280096
84.43228280040177,184.8106815964425
84.47582757684899,184.7590400427814
84.51912943282525,184.70770222041767
84.56219039542378,184.65666545959016
84.60501246924643,184.6059271217116
84.6475976367148,184.55548459891781
84.68994785837612,184.50533531362223
84.7320650732041,184.4554767180757
84.77395119889496,184.40590629393907
84.81560813215839,184.35662155185813
84.85703774900384,184.30762003104985
84.89824190502229,184.25889929889212
84.93922243566314,184.21045695052425
84.97998115650681,184.16229060845072
85.02051986353288,184.11439792215407
85.06084033338391,184.06677656771356
85.10094432362489,184.01942424742955
85.14083357299874,183.97233868945662
85.18050980167757,183.9255176474393
85.21997471150989,183.8789589001564
85.25922998626399,183.83266025117138
85.29827729186744,183.78661952848736
85.33711827664273,183.74083458420807
85.37575457153912,183.69530329420525
85.41418779036115,183.65002355778992
85.4524195299931,183.60499329739187
85.49045137062032,183.5602104582414
85.5282848759469,183.51567300805766
85.56592159340991,183.4713789367427
85.60336305439048,183.42732625607894
85.64061077442152,183.38351299943326
85.67766625339208,183.3399372214647
85.71453097574876,183.2965969978366
85.75120641069398,183.2534904249354
85.7876940123811,183.21061561959155
85.82399522010662,183.16797071880652
85.86011145849943,183.125553879483
85.89604413770728,183.08336327816033
85.93179465358006,183.04139711075456
85.96736438785092,182.99965359230035
86.00275470831393,182.95813095669945
86.03796696899961,182.91682745647333
86.07300251034756,182.875741362516
86.10786265937661,182.83487096385556
86.14254872985224,182.794214567416
86.17706202245175,182.75377049778396
86.21140382492676,182.71353709698064
86.24557541226346,182.67351272423366
86.27957804684033,182.63369575575604
86.31341297858357,182.59408458452634
86.34708144512034,182.55467762007282
86.38058467192963,182.51547328826223
86.41392387249093,182.47647003108906
86.44710024843076,182.43766630647085
86.48011498966703,182.39906058804482
86.51296927455134,182.36065136496825
86.54566427000907,182.32243714172202
86.5782011316777,182.28441643791683
86.61058100404287,182.246587788102
86.64280502057248,182.20894974157846
86.67487430384921,182.17150086221335
86.70678996570065,182.13423972825726
86.73855310732786,182.09716493216533
86.77016481943205,182.06027508042058
86.80162618233945,182.02356879335827
86.83293826612429,181.98704470499595
86.86410213073022,181.9507014628637
86.89511882608977,181.9145377278374
86.92598939224249,181.87855217397467
86.95671485945097,181.8427434883535
86.98729624831557,181.80711037091197
87.0177345698875,181.77165153429243
87.04803082577997,181.73636570368657
87.07818600827844,181.70125161668173
87.1082011004486,181.66630802311175
87.13807707624343,181.6315336849096
87.16781490060849,181.59692737595935
87.19741552958571,181.56248788195504
87.22687991041602,181.5282140002554
87.25620898164021,181.49410453974798
87.28540367319877,181.460158320709
87.31446490653,181.42637417466815
87.34339359466709,181.39275094427538
87.37219064233366,181.3592874831677
87.40085694603809,181.32598265584085
87.42939339416661,181.2928353375196
87.457800867075,181.25984441403236
87.48608023717914,181.22700878168607
87.51423236904436,181.19432734714368
87.54225811947356,181.16179902730264
87.57015833759401,181.12942274917563
87.59793386494323,181.09719744977338
87.62558553555363,181.0651220759877
87.6531141760358,181.03319558447694
87.68052060566113,181.00141694155434
87.70780563644287,180.96978512307493
87.73497007321649,180.9382991143272
87.76201471371868,180.90695790992402
87.78894034866558,180.8757605136954
87.81574776182968,180.844705938585
87.84243773011609,180.81379320654352
87.86901102363733,180.78302134842835
87.89546840578761,180.75238940390196
87.92181063331583,180.72189642133145
87.9480384563978,180.69154145769107
87.97415261870736,180.66132357846428
88.00015385748675,180.63124185754933
88.026042903616,180.60129537716335
88.05182048168126,180.57148322775024
88.07748731004268,180.54180450788834
88.10304410090085,180.51225832419948
88.12849156036285,180.4828437912597
88.15383038850719,180.45356003151207
88.17906127944815,180.4244061751769
88.20418492139896,180.39538136016884
88.22920199673455,180.36648473200984
88.25411318205322,180.33771544374602
88.2789191482377,180.30907265586598
88.30362056051536,180.28055553621815
88.32821807851765,180.25216325993063
88.35271235633884,180.22389500933224
88.37710404259398,180.1957499738735
88.40139378047625,180.16772735004972
88.4255822078133,180.1398263413248
88.44966995712329,180.11204615805502
88.4736576556699,180.0843860174159
88.49754592551677,180.05684514332808
88.5213353835814,180.0294227663843
88.54502664168808,180.00211812377924
88.56862030662049,179.97493045923815
88.59211698017346,179.9478590229467
88.61551725920404,179.9209030714828
88.6388217356822,179.8940618677486
88.66203099674065,179.86733468090327
88.6851456247242,179.84072078629666
88.70816619723834,179.8142194654041
88.73109328719754,179.78783000576206
88.75392746287267,179.7615517009036
88.7766692879379,179.73538385029622
88.79931932151725,179.7093257592794
88.82187811823025,179.6833767390037
88.84434622823728,179.65753610636892
88.8667241972843,179.63180318396553
88.889012566747,179.6061773000152
88.91121187367452,179.5806577883118
88.93332265083252,179.55524398816482
88.95534542674584,179.5299352443414
88.9772807257406,179.5047309070111
88.99912906798579,179.4796303316896
89.02089096953445,179.45463287918417
89.04256694236425,179.42973791553868
89.0641574944176,179.40494481198263
89.08566312964147,179.3802529448745
89.1070843480264,179.35566169565297
89.1284216456455,179.3311704507834
89.14967551469248,179.30677860170692
89.17084644351964,179.2824855447912
89.19193491667527,179.25829068128002
89.21294141494062,179.23419341724454
89.23386641536635,179.21019316353312
89.2547103913088,179.18628933572626
89.27547381246548,179.16248135408685
89.29615714491057,179.13876864351454
89.31676085112962,179.1151506334989
89.3372853900541,179.09162675807426
89.3577312170955,179.06819645577406
89.3780987841789,179.04485916958623
89.39838853977643,179.0216143469104
89.41860092894007,178.99846143951171
89.43873639333418,178.97539990348136
89.45879537126778,178.95242919919042
89.47877829772622,178.92954879124972
89.49868560440277,178.9067581484687
89.51851771972954,178.8840567438134
89.53827506890836,178.86144405436622
89.5579580739411,178.83891956128537
89.5775671536597,178.81648274976646
89.59710272375591,178.79413310900188
89.61656519681071,178.77187013214296
89.63595498232323,178.74969331626212
89.6552724867396,178.72760216231282
89.67451811348126,178.70559617509593
89.69369226297307,178.68367486321893
89.71279533267115,178.6618377390616
89.7318277170902,178.6400843187399
89.75078980783083,178.61841412206886
89.76968199360621,178.59682667252932
89.78850466026888,178.57532149723104
89.8072581908368,178.55389812687915
89.82594296551947,178.53255609574063
89.84455936174355,178.5112949416093
89.86310775417829,178.49011420577398
89.88158851476067,178.4690134329836
89.90000201272032,178.44799217141693
89.918348614604,178.4270499726485
89.93662868429996,178.4061863916181
89.95484258306209,178.38540098659786
89.97299066953359,178.36469331916263
89.99107329977055,178.34406295415775
90.00909082726528,178.3235094596703
90.02704360296931,178.30303240699703
90.04493197531616,178.2826313706163
90.06275629024393,178.2623059281575
90.08051689121754,178.24205566037287
90.09821411925087,178.2218801511077
90.11584831292848,178.2017789872726
90.13341980842728,178.18175175881498
90.15092893953792,178.16179805869177
90.16837603768583,178.1419174828408
90.18576143195223,178.12210963015465
90.20308544909471,178.10237410245273
90.22034841356782,178.08271050445595
90.23755064754326,178.0631184437592
90.25469247092992,178.04359753080522
90.27177420139373,178.02414737885977
90.28879615437728,178.00476760398553
90.3057586431192,177.98545782501648
90.32266197867351,177.96621766353388
90.33950646992844,177.94704674384116
90.3562924236253,177.92794469293892
90.3730201443773,177.90891114050146
90.38968993468764,177.88994571885274
90.40630209496804,177.87104806294298
90.4228569235566,177.8522178103242
90.43935471673575,177.8334546011287
90.45579576874988,177.81475807804424
90.4721803718229,177.79612788629382
90.48850881617547,177.77756367361079
90.50478139004218,177.7590650902178
90.5209983796885,177.7406317888056
90.53716006942759,177.72226342450983
90.55326674163686,177.70395965489064
90.56931867677447,177.68572013991093
90.58531615339562,177.66754454191516
90.6012594481686,177.64943252560943
90.61714883589079,177.6313837580397
90.63298458950439,177.61339790857218
90.64876698011214,177.59547464887336
90.66449627699271,177.57761365288874
90.68017274761606,177.55981459682488
90.69579665765856,177.54207715912852
90.7113682710181,177.5244010204678
90.72688784982878,177.50678586371322
90.74235565447574,177.48923137391782
90.75777194360975,177.47173723829985
90.77313697416149,177.45430314622322
90.78845100135597,177.4369287891791
90.80371427872652,177.41961386076818
90.81892705812898,177.4023580566827
90.83408958975532,177.38516107468791
90.84920212214752,177.3680226146059
90.86426490221109,177.35094237829617
90.87927817522854,177.33392006964033
90.89424218487261,177.31695539452295
90.90915717321961,177.30004806081743
90.92402338076238,177.28319777836637
90.93884104642312,177.2664042589664
90.95361040756642,177.249667216352
90.96833170001173,177.2329863661783
90.983005158046,177.2163614260062
90.99763101443608,177.1997921152853
91.01220950044112,177.18327815533834
91.02674084582458,177.16681926934672
91.04122527886648,177.15041518233352
91.05566302637523,177.13406562114932
91.07005431369957,177.11777031445618
91.08439936474016,177.1015289927133
91.09869840196136,177.085341388162
91.11295164640256,177.06920723481085
91.12715931768973,177.05312626842104
91.14132163404659,177.03709822649301
91.1554388123058,177.02112284825026
91.16951106792003,177.00519987462712
91.18353861497299,176.9893290482534
91.1975216661902,176.9735101134411
91.21146043294974,176.9577428161711
91.22535512529299,176.94202690407886
91.2392059519351,176.9263621264412
91.25301312027543,176.91074823416304
91.26677683640801,176.89518497976448
91.28049730513163,176.87967211736714
91.2941747299602,176.86420940268127
91.3078093131326,176.84879659299443
91.3214012556228,176.83343344715578
91.33495075714966,176.8181197255669
91.34845801618677,176.80285519016695
91.36192322997208,176.78763960442134
91.37534659451752,176.77247273330963
91.38872830461857,176.7573543433125
91.40206855386357,176.74228420240087
91.41536753464312,176.72726208002373
91.4286254381594,176.71228774709607
91.44184245443518,176.6973609759873
91.45501877232299,176.68248154051014
91.46815457951415,176.66764921590894
91.48125006254757,176.65286377884794
91.49430540681873,176.63812500740087
91.5073207965882,176.62343268103976
91.52029641499064,176.60878658062305
91.53323244404307,176.59418648838562
91.54612906465351,176.57963218792773
91.55898645662951,176.5651234642044
91.57180479868634,176.55066010351487
91.58458426845534,176.53624189349128
91.59732504249217,176.5218686230897
91.6100272962849,176.50754008257954
91.622691204262,176.49325606353162
91.63531693980045,176.47901635881058
91.64790467523359,176.46482076256353
91.66045458185894,176.4506690702098
91.67296682994602,176.43656107843208
91.68544158874403,176.42249658516633
91.6978790264894,176.40847538959173
91.71027931041354,176.39449729212132
91.72264260675014,176.38056209439367
91.7349690807427,176.36666959926143
91.74725889665193,176.35281961078388
91.75951221776293,176.33901193421616
91.77172920639248,176.32524637600204
91.78391002389624,176.31152274376302
91.79605483067581,176.29784084629026
91.8081637861858,176.2842004935359
91.82023704894078,176.27060149660372
91.83227477652221,176.25704366774093
91.84427712558528,176.2435268203292
91.85624425186573,176.230050768876
91.86817631018663,176.21661532900674
91.88007345446489,176.2032203174556
91.89193583771811,176.1898655520577
91.90376361207096,176.17655085174064
91.91555692876175,176.16327603651655
91.92731593814887,176.15004092747358
91.93904078971721,176.1368453467684
91.95073163208446,176.12368911761732
91.96238861300733,176.11057206429035
91.97401187938794,176.09749401210044
91.98560157727982,176.0844547873988
91.99715785189412,176.071454217565
92.00868084760566,176.05849213099987
92.02017070795895,176.045568357119
92.0316275756741,176.03268272634432
92.04305159265276,176.01983507009598
92.05444289998404,176.00702522078768
92.0658016379502,175.99425301181515
92.07712794603253,175.98151827755396
92.08842196291695,175.9688208533478
92.09968382649977,175.95616057550444
92.11091367389321,175.9435372812871
92.122111641431,175.9309508089081
92.13327786467396,175.91840099752255
92.14441247841536,175.90588768721977
92.15551561668644,175.89341071901816
92.16658741276171,175.88096993485772
92.17762799916439,175.86856517759367
92.18863750767149,175.8561962909897
92.19961606931936,175.8438631197111
92.2105638144086,175.8315655093188
92.22148087250936,175.81930330626253
92.23236737246643,175.80707635787527
92.24322344240431,175.79488451236531
92.25404920973229,175.7827276188115
92.26484480114924,175.7706055271563
92.27561034264879,175.75851808819974
92.28634595952407,175.7464651535936
92.29705177637273,175.73444657583454
92.30772791710153,175.72246220825883
92.31837450493136,175.71051190503644
92.32899166240176,175.69859552116458
92.33957951137586,175.6867129124624
92.35013817304484,175.67486393556416
92.36066776793263,175.66304844791568
92.37116841590047,175.65126630776538
92.38164023615157,175.6395173741617
92.39208334723547,175.6278015069453
92.40249786705262,175.61611856674546
92.41288391285869,175.6044684149724
92.42324160126911,175.59285091381318
92.43357104826342,175.58126592622605
92.44387236918952,175.5697133159352
92.45414567876796,175.558192947425
92.46439109109629,175.54670468593469
92.47460871965323,175.5352483974534
92.48479867730289,175.52382394871532
92.49496107629885,175.5124312071935
92.50509602828832,175.50107004109583
92.51520364431633,175.48974031935927
92.5252840348296,175.47844191164435
92.5353373096807,175.46717468833236
92.545363578132,175.4559385205174
92.55536294885962,175.44473328000348
92.56533552995741,175.4335588392993
92.57528142894073,175.4224150716131
92.58520075275041,175.4113018508475
92.59509360775657,175.40021905159585
92.60496009976242,175.3891665491369
92.61480033400797,175.37814421942988
92.62461441517385,175.36715193910973
92.63440244738503,175.3561895854837
92.64416453421438,175.3452570365255
92.6539007786865,175.33435417087105
92.66361128328124,175.32348086781465
92.67329614993724,175.31263700730398
92.68295548005567,175.30182246993527
92.69258937450356,175.29103713695005
92.7021979336175,175.28028089023
92.71178125720697,175.26955361229236
92.72133944455794,175.25885518628675
92.73087259443618,175.24818549598984
92.74038080509072,175.2375444258019
92.74986417425721,175.22693186074204
92.75932279916125,175.21634768644492
92.7687567765218,175.20579178915494
92.77816620255432,175.19526405572464
92.7875511729742,175.18476437360837
92.79691178299989,175.17429263085975
92.80624812735621,175.16384871612706
92.81556030027747,175.15343251864914
92.8248483955107,175.14304392825196
92.83411250631873,175.13268283534484
92.84335272548338,175.12234913091595
92.85256914530855,175.11204270652826
92.86176185762321,175.10176345431816
92.87093095378452,175.09151126698788
92.88007652468094,175.08128603780435
92.88919866073502,175.0710876605953
92.89829745190657,175.06091602974493
92.90737298769552,175.05077104019043
92.91642535714489,175.04065258741878
92.92545464884373,175.03056056746195
92.9344609509299,175.0204948768954
92.94344435109306,175.01045541283273
92.95240493657748,175.00044207292254
92.96134279418483,174.99045475534604
92.97025801027699,174.98049335881214
92.97915067077889,174.9705577825548
92.9880208611812,174.96064792632976
92.99686866654311,174.95076369041047
93.005694171495,174.94090497558585
93.0144974602412,174.93107168315575
93.02327861656265,174.92126371492864
93.03203772381957,174.9114809732174
93.04077486495405,174.901723360837
93.04949012249266,174.89199078110113
93.05818357854915,174.88228313781843
93.06685531482692,174.8726003352899
93.07550541262165,174.86294227830504
93.0841339528238,174.85330887213962
93.09274101592115,174.84370002255224
93.10132668200127,174.8341156357811
93.10989103075408,174.82455561854098
93.11843414147425,174.8150198780201
93.12695609306365,174.80550832187794
93.13545696403376,174.7960208582412
93.14393683250822,174.7865573957011
93.15239577622498,174.77711784331103
93.16083387253894,174.76770211058297
93.16925119842412,174.75831010748496
93.17764783047603,174.74894174443784
93.1860238449141,174.7395969323134
93.19437931758387,174.7302755824303
93.20271432395928,174.72097760655154
93.21102893914511,174.7117029168825
93.21932323787895,174.70245142606754
93.22759729453372,174.69322304718733
93.2358511831197,174.68401769375623
93.24408497728686,174.6748352797192
93.25229875032694,174.6656757194492
93.26049257517573,174.65653892774583
93.2686665244152,174.6474248198308
93.27682067027555,174.63833331134575
93.28495508463746,174.62926431835115
93.29306983903416,174.62021775732194
93.30116500465351,174.61119354514537
93.30924065234012,174.60219159911935
93.31729685259732,174.59321183694894
93.32533367558938,174.58425417674366
93.33335119114335,174.57531853701695
93.34134946875126,174.566404836681
93.34932857757201,174.55751299504593
93.35728858643341,174.54864293181703
93.36522956383413,174.5397945670924
93.37315157794575,174.53096782136075
93.38105469661456,174.52216261549785
93.38893898736366,174.5133788707663
93.39680451739476,174.50461650881078
93.40465135359014,174.49587545165753
93.41247956251458,174.4871556217112
93.42028921041715,174.47845694175305
93.4280803632332,174.46977933493767
93.43585308658608,174.46112272479223
93.44360744578907,174.45248703521293
93.4513435058472,174.4438721904637
93.4590613314591,174.43527811517268
93.46676098701867,174.42670473433157
93.47444253661705,174.41815197329328
93.48210604404423,174.40961975776796
93.48975157279096,174.40110801382335
93.49737918605042,174.39261666788033
93.50498894671998,174.38414564671308
93.51258091740287,174.37569487744508
93.52015516041007,174.36726428754756
93.52771173776182,174.35885380483862
93.5352507111894,174.35046335747916
93.54277214213683,174.34209287397226
93.55027609176248,174.33374228316063
93.5577626209408,174.3254115142248
93.56523179026392,174.31710049668135
93.57268366004328,174.30880916037967
93.58011829031125,174.30053743550167
93.58753574082276,174.292285252559
93.59493607105692,174.28405254239104
93.60231934021861,174.2758392361629
93.60968560723997,174.26764526536397
93.6170349307821,174.25947056180559
93.6243673692365,174.2513150576196
93.63168298072671,174.24317868525597
93.63898182310976,174.23506137748072
93.6462639539778,174.22696306737546
93.6535294306595,174.21888368833373
93.66077831022164,174.21082317406035
93.66801064947056,174.20278145856912
93.67522650495364,174.1947584761817
93.68242593296084,174.18675416152482
93.68960898952608,174.1787684495288
93.6967757304287,174.17080127542678
93.70392621119501,174.16285257475175
93.71106048709954,174.1549222833345
93.71817861316671,174.14701033730412
93.72528064417196,174.1391166730833
93.7323666346434,174.13124122738935
93.73943663886303,174.12338393723033
93.74649071086829,174.11554473990518
93.75352890445328,174.10772357300036
93.7605512731702,174.09992037438974
93.76755787033073,174.09213508223155
93.77454874900735,174.08436763496843
93.78152396203467,174.0766179713236
93.78848356201078,174.06888603030148
93.79542760129857,174.06117175118447
93.80235613202701,174.05347507353224
