Antiviral,Monocitos infectados/uL
0.018014772113132772,18.452770263609636
1.7872769044906927,18.285052624840485
3.495010778998705,18.117118994693637
5.144371121707975,17.949368635218715
6.738300613880432,17.78215028167585
8.279547413276662,17.61576744937842
9.770680966360883,17.450483239336886
11.214106302790611,17.28652468049012
12.612076979470292,17.12408664578424
13.966706820703982,16.96333537812773
15.279980583087442,16.804411660555644
16.55376365830706,16.647433662943136
17.78981091360257,16.492499495461036
18.989774758002017,16.339689496753582
20.155212512296814,16.189068282615207
21.287593151878774,16.040686578796606
22.38830348382824,15.894582859513656
23.45865381286923,15.750784811289002
24.499883144864178,15.60931063993446
25.513163971294517,15.470170236792166
26.499606673570845,15.33336621879199
27.46026358195467,15.198894855450495
28.396132720283813,15.066746894628222
29.308161264515224,14.93690829767046
30.197248740280436,14.809360893476134
31.064249982145014,14.684082960058975
31.90997787503677,14.561049741282963
32.735205896322775,14.440233905654662
33.54067047524528,14.321605953339027
34.32707318484468,14.205134576919056
35.09508278008226,14.090786980840543
35.84533709460755,13.978529163963163
36.578444807477304,13.868326169173157
37.29498709011118,13.760142303595183
37.99551914285006,13.653941332567054
38.680571629654956,13.54968665020627
39.35065201873814,13.44734142909778
40.00624583624429,13.346868751364655
40.647817839490735,13.248231723143883
41.27581311572442,13.151393574274467
41.89065811185473,13.056317744814704
42.492761600168436,12.962967959833115
43.08251558462256,12.871308293765024
43.66029615193732,12.781303225489744
44.22646427137252,12.692917685160614
44.78136654676098,12.606117093711305
45.32533592409146,12.52086739586298
45.85869235767641,12.43713508737069
46.38174343770506,12.35488723716766
46.894784981768645,12.274091504997005
47.39810159274758,12.194716155057721
47.891967185271476,12.116730066135167
48.37664548279835,12.040102738636719
48.85239048720816,11.964804298907946
49.31944692266768,11.890805501164811
49.77805065539644,11.818077727341018
50.22842909084647,11.746592985117992
50.67080154970122,11.676323904375531
51.10537962399948,11.60724373227566
51.53236751459988,11.539326327169396
51.95196235111601,11.472546151494612
52.36435449537586,11.406878263815507
52.769727829386895,11.342298310137112
53.16826002872178,11.278782514613544
53.56012282217895,11.216307669755103
53.945482238515105,11.154851126228083
54.32449884099444,11.09439078232959
54.697327950450806,11.034905073210927
55.06411985751358,10.976372959913672
55.425020024606994,10.918773918276214
55.780169278292526,10.86208792775986
56.12970399248941,10.806295460239324
56.47375626307355,10.751377468795715
56.81245407432476,10.697315376545529
57.14592145766256,10.644091065535154
57.47427864308469,10.591686865725963
57.79764220369611,10.540085544091852
58.116125193694046,10.489270293848037
58.42983728015189,10.439224723826774
58.73888486892459,10.389932848013798
59.04337122497956,10.341379075256345
59.34339658743855,10.293548199152385
59.63905827959994,10.246425388128369
59.93045081419519,10.199996175711664
60.21766599411823,10.154246451002232
60.50079300885387,10.109162449347012
60.77991852681741,10.064730743219448
61.055126783806756,10.020938233305518
61.32649966775631,9.97777213979692
61.594116799971985,9.935219993891305
61.85805561301664,9.89326962949889
62.11839142540575,9.851909175154068
62.37519751326494,9.811127046130359
62.62854517909242,9.770911936756413
62.87850381776195,9.731252812930764
63.12514097989455,9.692138904832289
63.368522432720845,9.65355969982345
63.608712218548625,9.615504935543111
63.84577271094558,9.577964593185131
64.07976466874003,9.540928890959812
64.31074728793831,9.504388277733616
64.53877825165186,9.46833342684421
64.76391377812236,9.432755230086462
64.98620866692907,9.397644791865666
65.20571634345808,9.36299342351402
65.42248890170922,9.328792637766664
65.6365771455128,9.29503414339287
65.84803062822455,9.261709839979005
66.0568976909639,9.228811812859073
66.26322549945775,9.196332328189007
66.46706007954859,9.164263828161019
66.66844635142304,9.13259892635416
66.86742816261442,9.101330403217489
67.06404831983028,9.070451201682022
67.25834861965328,9.039954422898132
67.45036987816175,9.009833322094632
67.64015195951416,8.980081304556418
67.82773380353922,8.950691921716821
68.01315345237204,8.921658867362062
68.19644807617449,8.892975973943795
