Antiviral,Linfocitos T/uL
0.018014772113132772,4864.799589187352
1.7872769044906927,4810.537302616149
3.495010778998705,4757.890637910554
5.144371121707975,4706.810567163344
6.738300613880432,4657.248477450304
8.279547413276662,4609.156354434281
9.770680966360883,4562.486934450915
11.214106302790611,4517.193828938537
12.612076979470292,4473.231624692807
13.966706820703982,4430.555963069202
15.279980583087442,4389.123600924661
16.55376365830706,4348.892455783673
17.78981091360257,4309.821637434718
18.989774758002017,4271.871467908362
20.155212512296814,4235.003491558366
21.287593151878774,4199.180476759666
22.38830348382824,4164.366410551099
23.45865381286923,4130.526487384326
24.499883144864178,4097.627092992245
25.513163971294517,4065.635784258183
26.499606673570845,4034.521265850567
27.46026358195467,4004.253364284387
28.396132720283813,3974.8029999795754
29.308161264515224,3946.142157806505
30.197248740280436,3918.2438565379857
31.064249982145014,3891.082117565821
31.90997787503677,3864.631933185638
32.735205896322775,3838.8692347067768
33.54067047524528,3813.770860602801
34.32707318484468,3789.3145248825767
35.09508278008226,3765.478785830824
35.84533709460755,3742.243015240174
36.578444807477304,3719.587368233652
37.29498709011118,3697.492753756513
37.99551914285006,3675.9408057991263
38.680571629654956,3654.9138553980533
39.35065201873814,3634.3949034496313
40.00624583624429,3614.367594360093
40.647817839490735,3594.8161905466823
41.27581311572442,3575.7255477971275
41.89065811185473,3557.0810914879494
42.492761600168436,3538.8687936570277
43.08251558462256,3521.0751509213856
43.66029615193732,3503.6871632273733
44.22646427137252,3486.6923134177223
44.78136654676098,3470.0785475974235
45.32533592409146,3453.8342562785538
45.85869235767641,3437.948256282966
46.38174343770506,3422.409773380346
46.894784981768645,3407.2084256388703
47.39810159274758,3392.3342074648367
47.891967185271476,3377.7774743076393
48.37664548279835,3363.528928006388
48.85239048720816,3349.579602754495
49.31944692266768,3335.9208516588233
49.77805065539644,3322.544333870489
50.22842909084647,3309.442002264507
50.67080154970122,3296.606091646354
51.10537962399948,3284.029107463791
51.53236751459988,3271.70381500302
51.95196235111601,3259.6232290488297
52.36435449537586,3247.7806039890947
52.769727829386895,3236.1694243444804
53.16826002872178,3224.783395705143
53.56012282217895,3213.616436056617
53.945482238515105,3202.662667477935
54.32449884099444,3191.9164081955846
54.697327950450806,3181.372164977586
55.06411985751358,3171.024625852596
55.425020024606994,3160.868653139654
55.780169278292526,3150.8992767746004
56.12970399248941,3141.1116879200267
56.47375626307355,3131.501232845967
56.81245407432476,3122.0634070692936
57.14592145766256,3112.793849740098
57.47427864308469,3103.6883382641104
57.79764220369611,3094.7427831504488
58.116125193694046,3085.9532230746217
58.42983728015189,3077.3158201471947
58.73888486892459,3068.826855378784
59.04337122497956,3060.4827243327154
59.34339658743855,3052.27993295685
59.63905827959994,3044.215093586634
59.93045081419519,3036.284921111733
60.21766599411823,3028.4862292989633
60.50079300885387,3020.8159272645585
60.77991852681741,3013.271016089185
61.055126783806756,3005.8485855693784
61.32649966775631,2998.5458110993864
61.594116799971985,2991.35995067767
61.85805561301664,2984.288342032576
62.11839142540575,2977.328399862028
62.37519751326494,2970.4776131821864
62.62854517909242,2963.7335427803514
62.87850381776195,2957.093818767632
63.12514097989455,2950.5561382270166
63.368522432720845,2944.118262952722
63.608712218548625,2937.778017276969
63.84577271094558,2931.5332859803398
64.07976466874003,2925.3820122822594
64.31074728793831,2919.322195908082
64.53877825165186,2913.351891229609
64.76391377812236,2907.4692054759166
64.98620866692907,2901.672297011536
65.20571634345808,2895.959373679131
65.42248890170922,2890.3286912040276
65.6365771455128,2884.7785516580075
65.84803062822455,2879.3073019798467
66.0568976909639,2873.9133325503553
66.26322549945775,2868.5950758196004
66.46706007954859,2863.351004984193
66.66844635142304,2858.1796327126413
66.86742816261442,2853.079509916689
67.06404831983028,2848.0492245669316
67.25834861965328,2843.0874005508263
67.45036987816175,2838.1926965714133
67.64015195951416,2833.363805085114
67.82773380353922,2828.5994512770485
68.01315345237204,2823.898392072445
68.19644807617449,2819.259415182553
68.37765399797617,2814.6813381839115
68.55680671767111,2810.1630076294696
68.73394093520332,2805.703298190462
68.90909057297296,2801.3011118277605
69.08228879749377,2796.955376991554
69.25356804033046,2792.665047848349
69.42296001834401,2788.429103534119
69.59049575327164,2784.246547432711
69.75620559066621,2780.116406478476
69.9201192182201,2776.037730482225
70.08226568349623,2772.009591479659
70.24267341108877,2768.0310831013517
70.40137021923465,2764.1013199635804
70.55838333589644,2760.2194370791244
70.713739414336,2756.3845892873455
70.86746454819767,2752.595950702845
71.01958428611889,2748.852714181977
71.17012364588538,2745.154090806548
