Antiviral,Monocitos susceptiveis/uL
0.018014772113132772,114.7604009566718
1.7872769044906927,115.40388689133972
3.495010778998705,116.02286053459304
5.144371121707975,116.61866862055221
6.738300613880432,117.19256303983703
8.279547413276662,117.74570885651686
9.770680966360883,118.27919154623496
11.214106302790611,118.7940235396566
12.612076979470292,119.2911501455644
13.966706820703982,119.77145491930523
15.279980583087442,120.23576453471708
16.55376365830706,120.68485321102642
17.78981091360257,121.11944674036687
18.989774758002017,121.54022615643592
20.155212512296814,121.94783108030138
21.287593151878774,122.34286277538799
22.38830348382824,122.72588694018086
23.45865381286923,123.09743626409035
24.499883144864178,123.45801276919443
25.513163971294517,123.8080899581738
26.499606673570845,124.14811478661035
27.46026358195467,124.47850947593811
28.396132720283813,124.79967318165981
29.308161264515224,125.11198352995092
30.197248740280436,125.41579803445288
31.064249982145014,125.71145540388088
31.90997787503677,125.99927675002152
32.735205896322775,126.27956670475989
33.54067047524528,126.55261445394194
34.32707318484468,126.8186946951307
35.09508278008226,127.07806852564433
35.84533709460755,127.33098426666801
36.578444807477304,127.57767822869351
37.29498709011118,127.81837542305456
37.99551914285006,128.05329022389841
38.680571629654956,128.28262698453702
39.35065201873814,128.50658061177597
40.00624583624429,128.72533710149474
40.647817839490735,128.93907403847302
41.27581311572442,129.14796106319415
41.89065811185473,129.35216030812327
42.492761600168436,129.55182680574856
43.08251558462256,129.74710887047667
43.66029615193732,129.9381484563064
44.22646427137252,130.12508149203828
44.78136654676098,130.30803819564025
45.32533592409146,130.4871433692556
45.85869235767641,130.6625166762216
46.38174343770506,130.83427290135526
46.894784981768645,131.0025221956716
47.39810159274758,131.16737030659658
47.891967185271476,131.32891879466987
48.37664548279835,131.48726523764154
48.85239048720816,131.64250342280997
49.31944692266768,131.7947235283771
49.77805065539644,131.94401229454297
50.22842909084647,132.09045318500637
50.67080154970122,132.23412653949114
51.10537962399948,132.37510971787083
51.53236751459988,132.51347723642496
51.95196235111601,132.64930089671938
52.36435449537586,132.78264990757364
52.769727829386895,132.9135910005387
53.16826002872178,133.0421885392838
53.56012282217895,133.1685046232628
53.945482238515105,133.2925991860049
54.32449884099444,133.4145300883489
54.697327950450806,133.5343532069229
55.06411985751358,133.65212251814603
55.425020024606994,133.76789017801806
55.780169278292526,133.88170659793403
56.12970399248941,133.99362051675757
56.47375626307355,134.1036790693624
56.81245407432476,134.21192785184422
57.14592145766256,134.31841098358527
57.47427864308469,134.42317116635337
57.79764220369611,134.52624974059052
58.116125193694046,134.62768673905418
58.42983728015189,134.7275209379463
58.73888486892459,134.82578990567285
59.04337122497956,134.92253004935606
59.34339658743855,135.017776659221
59.63905827959994,135.1115639509677
59.93045081419519,135.2039251062358
60.21766599411823,135.29489231125805
60.50079300885387,135.38449679379912
60.77991852681741,135.47276885846674
61.055126783806756,135.55973792047644
61.32649966775631,135.64543253795037
61.594116799971985,135.7298804428221
61.85805561301664,135.81310857041746
62.11839142540575,135.8951430877774
62.37519751326494,135.97600942078367
62.62854517909242,136.05573228014654
62.87850381776195,136.13433568630975
63.12514097989455,136.21184299332364
63.368522432720845,136.28827691173825
63.608712218548625,136.36365953056057
63.84577271094558,136.4380123383205
64.07976466874003,136.51135624328955
64.31074728793831,136.5837115928875
64.53877825165186,136.65509819232062
64.76391377812236,136.72553532247952
64.98620866692907,136.79504175713703
65.20571634345808,136.86363577947424
65.42248890170922,136.93133519796567
65.6365771455128,136.99815736165235
65.84803062822455,137.06411917483175
66.0568976909639,137.1292371111863
66.26322549945775,137.193527227381
66.46706007954859,137.2570051761468
66.66844635142304,137.31968621887847
66.86742816261442,137.38158523776298
67.06404831983028,137.4427167474607
67.25834861965328,137.5030949063594
67.45036987816175,137.56273352741695
67.64015195951416,137.6216460886114
67.82773380353922,137.67984574301528
68.01315345237204,137.73734532850878
68.19644807617449,137.79415737714666
68.37765399797617,137.85029412419473
68.55680671767111,137.905767516848
68.73394093520332,137.9605892226435
68.90909057297296,138.01477063758094
69.08228879749377,138.06832289396237
69.25356804033046,138.12125686796207
69.42296001834401,138.1735831869385
69.59049575327164,138.2253122364959
69.75620559066621,138.27645416730917
69.9201192182201,138.32701890171785
70.08226568349623,138.37701614009987
70.24267341108877,138.42645536703375
70.40137021923465,138.47534585725643
70.55838333589644,138.5236966814256
70.713739414336,138.57151671169325
70.86746454819767,138.61881462709783
71.01958428611889,138.66559891878185
71.17012364588538,138.71187789504143
71.31910712814758,138.75765968621425
71.46655872971381,138.80295224941239
71.61250195643568,138.84776337310333
71.7569598356998,138.89210068154856
71.89995492854032,138.93597163910167
72.04150934138511,138.9793835543733
72.18164473744886,139.02234358426546
72.32038234778517,139.06485873788267
72.45774298200959,139.1069358803222
72.59374703870499,139.1485817363478
72.72841451552003,139.18980289395373
72.86176501897158,139.23060580781794
72.99381777396069,139.27099680265445
73.12459163301227,139.31098207646178
73.2541050852476,139.35056770367837
73.38237626509849,139.389759638241
73.50942296077208,139.42856371655483
73.6352626224743,139.46698566037526
73.75991237039996,139.5050310796063
73.88338900249745,139.54270547501642
74.00570900201501,139.58001424087678
74.12688854483608,139.61696266752284
74.24694350661042,139.65355594384258
74.36588946968753,139.6897991596934
74.48374172985888,139.72569730825117
74.60051530291494,139.76125528829147
74.71622493102312,139.79647790640848
74.830885088932,139.83136987916936
74.9445099900076,139.8659358352107
75.05711359210686,139.90018031727473
75.16870960329352,139.93410778419207
75.27931148740107,139.96772261280597
75.3889324694479,140.00102909984764
75.4975855409089,140.0340314637582
75.60528346484796,140.06673384646177
75.71203878091589,140.09914031509135
75.81786381021756,140.131254863666
75.9227706600523,140.16308141472638
76.02677122853164,140.19462382092425
76.1298772090777,140.2258858665703
76.23210009480607,140.25687126914127
76.33345118279654,140.28758368074804
76.43394157825503,140.31802668956388
76.53358219856995,140.34820382121617
76.63238377726611,140.3781185401419
76.73035686785909,140.40777425090945
76.82751184761304,140.4371742995025
76.92385892120495,140.4663219745759
77.0194081242976,140.4952205086757
77.11416932702421,140.5238730794301
77.20815223738741,140.55228281070924
77.30136640457448,140.58045277375692
77.39382122219185,140.60838598829216
77.48552593142075,140.63608542358503
77.57648962409631,140.66355399950396
77.66672124571247,140.6907945875394
77.75622959835445,140.71781001179895
77.84502334356121,140.74460304998115
77.93311100511936,140.7711764343229
78.02050097179088,140.79753285252661
78.10720149997621,140.82367494866145
78.1932207163146,140.8496053240451
78.27856662022324,140.8753265381035
78.36324708637731,140.9008411092101
78.44726986713188,140.9261515155053
78.5306425948879,140.95126019569534
78.61337278440323,140.97616954983317
78.69546783505072,141.00088194008075
78.77693503302424,141.02539969145363
78.8577815534944,141.04972509254648
78.93801446271519,141.0738603962445
79.01764072008281,141.097807820415
79.09666718014793,141.1215695485861
79.17510059458277,141.14514773060682
79.25294761410392,141.1685444832948
79.33021479035234,141.19176189106662
79.40690857773129,141.21480200655577
79.48303533520377,141.23766685121478
79.55860132805005,141.26035841590542
79.63361272958652,141.2828786614743
79.7080756228469,141.3052295193164
79.78199600222668,141.32741289192475
79.85537977509168,141.34943065342964
79.92823276335182,141.37128465012336
80.00056070500078,141.3929767009769
80.07236925562256,141.41450859814137
80.14366398986562,141.43588210744073
80.21445040288549,141.45709896885273
80.28473391175675,141.47816089698068
80.3545198568549,141.49906958151303
80.42381350320902,141.51982668767462
80.49262004182593,141.5404338566666
80.56094459098652,141.56089270609945
80.62879219751483,141.5812048304129
80.6961678380209,141.60137180129107
80.76307642011736,141.621395168065
80.82952278361132,141.64127645810987
80.89551170167118,141.66101717723143
80.96104788196975,141.68061881004508
81.02613596780364,141.70008282034732
81.09078053919009,141.71941065147936
81.15498611394118,141.73860372668253
81.21875714871632,141.7576634494474
81.28209804005355,141.7765912038539
81.34501312537988,141.79538835490686
81.40750668400135,141.81405624886193
81.46958293807342,141.8325962135472
81.53124605355173,141.85100955867682
81.59250014112416,141.86929757615874
81.65334925712428,141.88746154039583
81.71379740442676,141.90550270858188
81.77384853332516,141.92342232098977
81.83350654239257,141.94122160125647
81.89277527932515,141.95890175665983
81.95165854176946,141.9764639783906
82.0101600781336,141.9939094418209
82.06828358838264,142.0112393067641
82.12603272481867,142.0284547177325
82.1834110928458,142.0455568041875
82.24042225172055,142.06254668078716
82.29706971528776,142.07942544762707
82.35335695270264,142.09619419047792
82.40928738913888,142.1128539810169
82.46486440648353,142.1294058770564
82.52009134401852,142.1458509227666
82.57497149908964,142.16219014889504
82.62950812776269,142.17842457298158
82.68370444546747,142.19455519956878
82.73756362762977,142.2105830204088
82.79108881029154,142.22650901466633
82.84428309071956,142.24233414911777
82.89714952800293,142.25805937834522
82.9496911436395,142.27368564492994
83.00191092211142,142.2892138796386
83.05381181145042,142.30464500160875
83.10539672379244,142.31997991852927
83.15666853592239,142.33521952681815
83.20763008980892,142.3503647117963
83.25828419312954,142.3654163478599
83.30863361978625,142.380375298647
83.35868111041195,142.39524241720318
83.40842937286763,142.4100185461426
83.45788108273085,142.42470451780778
83.50703888377541,142.43930115442524
83.5559053884424,142.45380926825837
83.60448317830314,142.46822966175782
83.6527748045137,142.48256312770968
83.70078278826158,142.49681044938
83.74850962120442,142.51097240065718
83.79595776590111,142.52504974619208
83.84312965623535,142.5390432415355
83.89002769783184,142.55295363327227
83.9366542684651,142.56678165915503
83.98301171846151,142.58052804823325
84.02910237109413,142.5941935209818
84.07492852297086,142.60777878942665
84.12049244441586,142.62128455726753
84.16579637984456,142.63471152000017
84.21084254813218,142.64806036503475
84.25563314297591,142.66133177181328
84.30017033325109,142.67452641192534
84.34445626336134,142.68764494921928
84.38849305358264,142.70068803991558
84.43228280040177,142.71365633271486
84.47582757684899,142.72655046890506
84.51912943282525,142.73937108246767
84.56219039542378,142.75211880018102
84.60501246924643,142.76479424172248
84.6475976367148,142.77739801976838
84.68994785837612,142.78993074009264
84.7320650732041,142.80239300166426
84.77395119889496,142.81478539674163
84.81560813215839,142.82710851096664
84.85703774900384,142.83936292345714
84.89824190502229,142.85154920689678
84.93922243566314,142.86366792762487
84.97998115650681,142.8757196457228
85.02051986353288,142.8877049151017
85.06084033338391,142.89962428358618
85.10094432362489,142.9114782929976
85.14083357299874,142.92326747923642
85.18050980167757,142.93499237236293
85.21997471150989,142.94665349667613
85.25922998626399,142.95825137079217
85.29827729186744,142.96978650772056
85.33711827664273,142.98125941494055
85.37575457153912,142.99267059447445
85.41418779036115,143.0040205429615
85.4524195299931,143.0153097517296
85.49045137062032,143.02653870686586
85.5282848759469,143.03770788928625
85.56592159340991,143.04881777480514
85.60336305439048,143.05986883420078
