Antiviral,Monocitos susceptiveis/uL
0.018014772113132772,114.77498881455388
1.7872769044906927,116.86737412865176
3.495010778998705,118.91505709551434
5.144371121707975,120.91855938124553
6.738300613880432,122.87846854798504
8.279547413276662,124.79542781043247
9.770680966360883,126.6701268593286
11.214106302790611,128.5032936622366
12.612076979470292,130.29568715672818
13.966706820703982,132.04809075617592
15.279980583087442,133.76130659359214
16.55376365830706,135.43615043423023
17.78981091360257,137.07344719283205
18.989774758002017,138.6740269964464
20.155212512296814,140.2387217385571
21.287593151878774,141.76836207484135
22.38830348382824,143.26377481519674
23.45865381286923,144.72578067071595
24.499883144864178,146.15519231805416
25.513163971294517,147.55281274712297
26.499606673570845,148.91943386126817
27.46026358195467,150.2558353020496
28.396132720283813,151.56278347346205
29.308161264515224,152.84103074292014
30.197248740280436,154.09131479859903
31.064249982145014,155.3143581447894
31.90997787503677,156.51086771879577
32.735205896322775,157.68153461461895
33.54067047524528,158.82703390019424
34.32707318484468,159.94802451635903
35.09508278008226,161.04514924698057
35.84533709460755,162.11903475080658
36.578444807477304,163.17029164663313
37.29498709011118,164.19951464429852
37.99551914285006,165.20728271484182
38.680571629654956,166.19415929391667
39.35065201873814,167.16069251320584
40.00624583624429,168.1074154551975
40.647817839490735,169.03484642720835
41.27581311572442,169.94348925102895
41.89065811185473,170.83383356498965
42.492761600168436,171.706355135642
43.08251558462256,172.56151617658193
43.66029615193732,173.3997656722544
44.22646427137252,174.22153970485897
44.78136654676098,175.02726178270558
45.32533592409146,175.81734316860386
45.85869235767641,176.59218320704906
46.38174343770506,177.3521696491519
46.894784981768645,178.0976789743996
47.39810159274758,178.82907670848385
47.891967185271476,179.54671773654292
48.37664548279835,180.25094661127324
48.85239048720816,180.94209785546215
49.31944692266768,181.62049625857523
49.77805065539644,182.28645716710162
50.22842909084647,182.94028676843055
50.67080154970122,183.58228236808355
51.10537962399948,184.21273266017954
51.53236751459988,184.83191799104958
51.95196235111601,185.44011061596163
52.36435449537586,186.03757494893924
52.769727829386895,186.6245678056947
