Antiviral,Monocitos susceptiveis/uL
22.2,133.33580981794444
22.3,133.4308595673371
22.400000000000002,133.52591084126678
22.5,133.62096351738475
22.6,133.71601747331036
22.7,133.81107258663343
22.8,133.90612873491386
22.900000000000002,134.00118579568257
23.0,134.09624364644188
23.1,134.19130216466633
23.200000000000003,134.2863612278031
23.3,134.38142071327266
23.400000000000002,134.4764804984694
23.5,134.57154046076215
23.6,134.666600477495
23.700000000000003,134.76166042598726
23.8,134.85672018353515
23.900000000000002,134.9517796274115
24.0,135.04683863486636
24.099999999999998,135.1418970831279
24.2,135.23695484940328
24.3,135.33201181087856
24.4,135.42706784472006
24.5,135.52212282807406
24.6,135.61717663806806
24.7,135.71222915181158
24.8,135.80728024639564
24.9,135.90232979889495
25.0,135.99737768636697
25.1,136.09242378585367
25.2,136.18746797438138
25.3,136.28251012896166
25.4,136.37755012659238
25.5,136.4725878442569
25.6,136.56762315892692
25.7,136.66265594756058
25.8,136.75768608710501
25.900000000000002,136.8527134544957
26.0,136.94773792665828
26.1,137.04275938050765
26.200000000000003,137.13777769294984
26.3,137.23279274088205
26.400000000000002,137.32780440119325
26.5,137.422812550765
26.6,137.51781706647174
26.700000000000003,137.61281782518188
26.8,137.70781470375786
26.900000000000002,137.80280757905706
27.0,137.897796327932
27.1,137.99278082723228
27.200000000000003,138.08776095380298
27.3,138.1827365844874
27.400000000000002,138.27770759612636
27.500000000000004,138.3726738655588
27.6,138.46763526962368
27.700000000000003,138.56259168515888
27.800000000000004,138.65754298900276
27.900000000000002,138.75248905799504
28.000000000000004,138.84742976897638
28.1,138.94236499878983
28.200000000000003,139.03729462428151
28.300000000000004,139.1322185223002
28.400000000000002,139.22713656969916
28.500000000000004,139.32204864333602
28.6,139.4169546200735
28.700000000000003,139.51185437678012
28.800000000000004,139.60674779033124
28.9,139.70163473760817
28.999999999999996,139.79651509550112
29.099999999999998,139.89138874090702
29.2,139.98625555073298
29.299999999999997,140.08111540189455
29.4,140.17596817131772
29.5,140.270813735939
29.599999999999998,140.36565197270622
29.7,140.46048275857908
29.799999999999997,140.5553059705288
29.9,140.6501214855414
30.0,140.74492918061492
30.099999999999998,140.8397289327626
30.2,140.93452061901223
30.3,141.02930411640682
30.4,141.12407930200587
30.5,141.21884605288525
30.599999999999998,141.31360424613848
30.7,141.40835375887633
30.8,141.50309446822885
30.9,141.5978262513444
31.0,141.69254898539177
31.1,141.7872625475594
31.2,141.88196681505744
31.3,141.97666166511652
31.4,142.0713469749902
31.5,142.16602262195454
31.6,142.2606884833089
31.7,142.3553444363767
31.8,142.44999035850554
31.900000000000002,142.54462612706874
32.0,142.63925161946472
32.1,142.73386671311883
32.2,142.82847128548315
32.300000000000004,142.92306521403736
32.4,143.01764837628917
32.5,143.11222064977522
32.6,143.20678191206153
32.7,143.3013320407438
32.800000000000004,143.39587091344902
32.9,143.49039840783433
33.0,143.58491440158988
33.1,143.67941877243717
33.2,143.77391139813096
33.300000000000004,143.8683921564602
33.4,143.96286092524707
33.5,144.05731758234958
33.6,144.15176200566034
33.7,144.24619407310826
33.800000000000004,144.34061366265877
33.900000000000006,144.43502065231488
34.0,144.52941492011684
34.1,144.62379634414359
34.2,144.7181648025131
34.300000000000004,144.81252017338298
34.400000000000006,144.90686233495077
34.5,145.0011911654552
34.6,145.09550654317607
34.7,145.18980834643546
34.800000000000004,145.2840964535979
34.900000000000006,145.378370743071
35.0,145.4726310933064
35.1,145.56687738280013
35.199999999999996,145.66110949009297
35.3,145.75532729377144
35.4,145.84953067246826
35.5,145.9437195048629
35.6,146.03789366968232
35.699999999999996,146.13205304570107
35.8,146.2261975117428
35.9,146.32032694667984
36.0,146.41444122943486
36.1,146.50854023897986
36.199999999999996,146.60262385433904
36.3,146.69669195458707
36.4,146.79074441885155
36.5,146.88478112631225
36.6,146.9788019562025
36.7,147.07280678780938
36.8,147.16679550047473
36.9,147.26076797359502
37.0,147.35472408662292
37.1,147.44866371906699
37.2,147.54258675049306
37.3,147.63649306052366
37.4,147.7303825288401
37.5,147.8242550351819
37.6,147.91811045934773
37.7,148.01194868119643
37.8,148.10576958064698
37.9,148.1995730376794
38.0,148.293358932335
38.1,148.3871271447176
38.2,148.48087755499338
38.3,148.57461004339208
38.4,148.66832449020725
38.5,148.76202077579694
38.6,148.85569878058436
38.7,148.94935838505802
38.800000000000004,149.04299946977287
38.9,149.13662191535053
39.0,149.23022560248017
39.1,149.32381041191888
39.2,149.41737622449216
39.300000000000004,149.51092292109493
39.4,149.60445038269108
39.5,149.69795849031547
39.6,149.79144712507392
39.7,149.88491616814284
39.800000000000004,149.97836550077113
39.900000000000006,150.07179500428086
40.0,150.16520456006606
40.1,150.2585940495953
40.2,150.35196335441094
40.300000000000004,150.44531235613093
40.400000000000006,150.53864093644782
40.5,150.63194897713075
40.6,150.725236360025
40.7,150.81850296705363
40.800000000000004,150.9117486802165
40.900000000000006,151.00497338159263
41.0,151.09817695333948
41.1,151.19135927769398
41.2,151.2845202369728
41.300000000000004,151.37765971357365
41.400000000000006,151.4707775899754
41.5,151.56387374873793
41.6,151.65694807250372
41.699999999999996,151.75000044399837
41.8,151.84303074603045
41.9,151.9360388614926
42.0,152.02902467336204
42.1,152.12198806470113
42.199999999999996,152.21492891865702
42.3,152.3078471184645
42.4,152.40074254744388
42.5,152.49361508900333
42.6,152.58646462663833
42.699999999999996,152.67929104393377
42.8,152.77209422456238
42.9,152.86487405228715
43.0,152.95763041096058
43.1,153.05036318452645
43.2,153.14307225701904
43.3,153.2357575125647
43.4,153.32841883538234
43.5,153.42105610978285
43.6,153.51366922017147
43.7,153.60625805104652
43.8,153.69882248700154
43.9,153.7913624127243
44.0,153.88387771299858
44.1,153.97636827270452
44.2,154.0688339768182
44.3,154.16127471041372
44.4,154.25369035866203
44.5,154.3460808068332
44.6,154.43844594029537
44.7,154.53078564451664
44.800000000000004,154.62309980506444
44.9,154.71538830760718
45.0,154.80765103791387
45.1,154.89988788185528
45.2,154.99209872540376
45.300000000000004,155.08428345463474
45.4,155.17644195572674
45.5,155.26857411496158
45.6,155.36067981872523
45.7,155.45275895350886
45.800000000000004,155.5448114059082
45.9,155.63683706262543
46.0,155.7288358104686
46.1,155.8208075363525
46.2,155.91275212729968
46.300000000000004,156.00466947043998
46.400000000000006,156.096559453012
46.5,156.1884219623634
46.6,156.28025688595082
46.7,156.37206411134144
46.800000000000004,156.46384352621234
46.900000000000006,156.55559501835188
47.0,156.64731847566
47.1,156.7390137861484
47.2,156.83068083794166
47.300000000000004,156.92231951927715
47.400000000000006,157.0139297185061
47.5,157.10551132409373
47.6,157.19706422461934
47.7,157.2885883087784
47.800000000000004,157.380083465381
47.900000000000006,157.47154958335392
48.0,157.56298655174064
48.1,157.65439425970138
48.199999999999996,157.7457725965143
48.3,157.83712145157583
48.4,157.92844071440086
48.5,158.0197302746233
48.6,158.1109900219971
48.699999999999996,158.20221984639613
48.8,158.29341963781548
48.9,158.38458928637021
49.0,158.47572868229867
49.1,158.56683771595976
49.2,158.65791627783614
49.3,158.7489642585336
49.4,158.83998154878083
49.5,158.93096803943124
49.6,159.02192362146306
49.7,159.112848185979
49.8,159.20374162420768
49.9,159.29460382750423
50.0,159.38543468734994
50.1,159.47623409535302
50.2,159.5670019432498
50.3,159.6577381229043
50.4,159.74844252630922
50.5,159.8391150455858
50.6,159.92975557298547
50.7,160.02036400088917
50.8,160.11094022180865
50.9,160.20148412838626
51.0,160.29199561339573
51.1,160.38247456974307
51.2,160.47292089046624
51.300000000000004,160.56333446873606
51.4,160.6537151978568
51.5,160.74406297126663
51.6,160.83437768253756
51.7,160.92465922537664
51.800000000000004,161.01490749362569
51.9,161.1051223812627
52.0,161.1953037824014
52.1,161.28545159129206
52.2,161.3755657023221
52.300000000000004,161.4656460100167
52.400000000000006,161.55569240903836
52.5,161.6457047941881
52.6,161.73568306040664
52.7,161.82562710277261
52.800000000000004,161.91553681650564
52.900000000000006,162.0054120969649
53.0,162.09525283965039
53.1,162.1850589402033
53.2,162.2748302944066
53.300000000000004,162.36456679818457
53.400000000000006,162.45426834760488
53.5,162.54393483887725
53.6,162.63356616835526
53.7,162.72316223253634
53.800000000000004,162.81272292806207
53.900000000000006,162.9022481517182
54.0,162.99173780043643
54.1,163.08119177129345
54.2,163.1706099615121
54.300000000000004,163.2599922684619
54.400000000000006,163.34933858965877
54.50000000000001,163.4386488227664
54.6,163.52792286559574
54.7,163.6171606161061
54.800000000000004,163.70636197240572
54.900000000000006,163.79552683275125
55.00000000000001,163.88465509554925
55.1,163.97374665935604
55.2,164.06280142287793
55.300000000000004,164.15181928497248
55.400000000000006,164.2408001446479
55.50000000000001,164.3297439010642
55.60000000000001,164.4186504535334
55.7,164.5075197015197
55.800000000000004,164.59635154464033
55.900000000000006,164.6851458826656
56.00000000000001,164.77390261551952
56.10000000000001,164.86262164327997
56.2,164.95130286618
56.300000000000004,165.03994618460635
56.400000000000006,165.12855149910192
56.50000000000001,165.2171187103651
56.60000000000001,165.3056477192503
56.7,165.3941384267682
56.800000000000004,165.4825907340868
56.900000000000006,165.5710045425312
57.00000000000001,165.65937975358403
57.10000000000001,165.74771626888642
57.2,165.83601399023757
57.300000000000004,165.9242728195957
57.400000000000006,166.01249265907845
57.50000000000001,166.100673410963
57.60000000000001,166.18881497768638
57.699999999999996,166.27691726184665
57.8,166.3649801662024
57.9,166.45300359367303
57.99999999999999,166.54098744734037
58.099999999999994,166.6289316304477
58.199999999999996,166.7168360464007
58.3,166.8047005987679
58.4,166.89252519128115
58.5,166.98030972783576
58.599999999999994,167.06805411249076
58.699999999999996,167.1557582494694
58.8,167.24342204315994
58.9,167.33104539811555
59.0,167.41862821905443
59.099999999999994,167.50617041086073
59.199999999999996,167.59367187858555
59.3,167.6811325274452
59.4,167.76855226282348
59.5,167.8559309902714
59.599999999999994,167.94326861550783
59.699999999999996,168.03056504441912
59.8,168.11782018305988
59.9,168.20503393765438
60.0,168.29220621459436
60.099999999999994,168.37933692044257
60.199999999999996,168.46642596193007
60.3,168.55347324595948
60.4,168.6404786796023
60.5,168.7274421701021
60.6,168.814363624873
60.699999999999996,168.90124295150085
60.8,168.98808005774282
60.9,169.07487485152922
61.0,169.16162724096202
61.1,169.2483371343164
61.199999999999996,169.3350044400409
61.3,169.42162906675745
61.4,169.50821092326177
61.5,169.59474991852397
61.6,169.68124596168855
61.7,169.7676989620752
61.8,169.85410882917844
61.9,169.94047547266885
62.0,170.02679880239228
62.1,170.11307872837116
62.2,170.1993151608044
62.3,170.28550801006762
62.4,170.37165718671397
62.5,170.45776260147358
62.6,170.54382416525493
62.7,170.62984178914417
62.8,170.71581538440645
62.9,170.8017448624849
63.0,170.88763013500224
63.1,170.9734711137608
63.2,171.05926771074203
63.3,171.1450198381078
63.4,171.23072740820018
63.5,171.3163903335416
63.6,171.40200852683606
63.7,171.48758190096797
63.800000000000004,171.57311036900407
63.9,171.6585938441923
64.0,171.74403223996282
64.1,171.8294254699284
64.2,171.914773447885
64.3,172.00007608781044
64.4,172.08533330386652
64.5,172.17054501039874
64.60000000000001,172.2557111219363
64.7,172.34083155319243
64.8,172.4259062190652
64.9,172.51093503463707
65.0,172.5959179151756
65.10000000000001,172.68085477613326
65.2,172.76574553314921
65.3,172.8505901020471
65.4,172.93538839883809
65.5,173.0201403397184
65.60000000000001,173.1048458410719
65.7,173.1895048194689
65.8,173.2741171916671
65.9,173.35868287461184
66.0,173.44320178543617
66.10000000000001,173.52767384146054
66.2,173.61209896019497
66.3,173.69647705933656
66.4,173.7808080567725
66.5,173.86509187057828
66.60000000000001,173.94932841901874
66.7,174.03351762054876
66.8,174.1176593938126
66.9,174.201753657645
67.0,174.28580033107065
67.10000000000001,174.3697993333052
67.2,174.4537505837548
67.30000000000001,174.537654002017
67.4,174.6215095078805
67.5,174.70531702132575
67.60000000000001,174.78907646252452
67.7,174.87278775184146
67.80000000000001,174.9564508098327
67.9,175.0400655572477
68.0,175.12363191502777
68.10000000000001,175.20714980430813
68.2,175.29061914641667
68.30000000000001,175.37403986287478
68.4,175.4574118753981
68.5,175.5407351058953
68.60000000000001,175.6240094764701
68.7,175.70723490941998
68.80000000000001,175.7904113272375
68.9,175.87353865260926
69.0,175.95661680841795
69.10000000000001,176.03964571774063
69.2,176.12262530385047
69.30000000000001,176.2055554902159
69.4,176.28843620050165
69.5,176.3712673585682
69.60000000000001,176.4540488884724
69.7,176.5367807144679
69.80000000000001,176.6194627610051
69.9,176.70209495273104
70.0,176.78467721449005
70.10000000000001,176.86720947132403
70.2,176.94969164847228
70.30000000000001,177.03212367137172
70.39999999999999,177.1145054656576
70.5,177.19683695716273
70.6,177.27911807191904
70.7,177.36134873615646
70.8,177.44352887630365
70.89999999999999,177.5256584189887
71.0,177.60773729103826
71.1,177.68976541947856
71.2,177.77174273153514
71.3,177.85366915463337
71.39999999999999,177.93554461639857
71.5,178.01736904465588
71.6,178.0991423674308
71.7,178.18086451294914
71.8,178.26253540963714
71.89999999999999,178.34415498612228
72.0,178.4257231712323
72.1,178.50723989399629
72.2,178.58870508364484
72.3,178.67011866960985
72.39999999999999,178.75148058152456
72.5,178.8327907492244
72.6,178.914049102746
72.7,178.99525557232886
72.8,179.0764100884144
72.89999999999999,179.15751258164624
73.0,179.23856298287112
73.1,179.3195612231374
73.2,179.40050723369782
73.3,179.4814009460069
73.4,179.56224229172287
73.5,179.6430312027073
73.6,179.72376761102495
73.7,179.80445144894446
73.8,179.88508264893787
73.9,179.96566114368184
74.0,180.04618686605596
74.1,180.126659749145
74.2,180.2070797262377
74.3,180.28744673082733
74.4,180.3677606966112
74.5,180.4480215574923
74.6,180.52822924757754
74.7,180.60838370117958
74.8,180.68848485281592
74.9,180.7685326372088
75.0,180.84852698928665
75.1,180.928467844183
75.2,181.00835513723655
75.3,181.08818880399264
75.4,181.16796878020187
75.5,181.24769500182103
75.6,181.32736740501278
75.7,181.40698592614618
75.8,181.48655050179644
75.9,181.56606106874523
76.0,181.64551756398114
76.1,181.7249199246987
76.2,181.80426808830003
76.3,181.88356199239323
76.4,181.9628015747938
76.5,182.04198677352457
76.6,182.12111752681506
76.7,182.20019377310226
76.8,182.27921545103047
76.9,182.35818249945171
77.0,182.43709485742485
77.10000000000001,182.51595246421715
77.2,182.59475525930344
77.3,182.67350318236572
77.4,182.7521961732952
77.5,182.83083417218972
77.60000000000001,182.90941711935616
77.7,182.98794495530908
77.8,183.06641762077135
77.9,183.1448350566743
78.0,183.2231972041576
78.10000000000001,183.30150400456952
78.2,183.37975539946666
78.3,183.4579513306144
78.4,183.53609173998674
78.5,183.61417656976704
78.60000000000001,183.6922057623463
78.7,183.77017926032562
78.8,183.84809700651442
78.9,183.92595894393148
79.0,184.00376501580456
79.10000000000001,184.08151516557052
79.2,184.15920933687562
79.3,184.23684747357535
79.4,184.31442951973446
79.5,184.39195541962746
79.60000000000001,184.46942511773798
79.7,184.5468385587591
79.80000000000001,184.62419568759375
79.9,184.70149644935444
80.0,184.77874078936293
80.10000000000001,184.85592865315144
80.2,184.9330599864615
80.30000000000001,185.01013473524435
80.4,185.08715284566114
80.5,185.1641142640831
80.60000000000001,185.24101893709147
80.7,185.31786681147702
80.80000000000001,185.39465783424075
80.9,185.4713919525939
81.0,185.54806911395735
81.10000000000001,185.62468926596253
81.2,185.70125235645074
81.30000000000001,185.77775833347346
81.4,185.8542071452926
81.5,185.9305987403798
81.60000000000001,186.0069330674175
81.7,186.08321007529798
81.80000000000001,186.1594297131241
81.9,186.23559193020876
82.0,186.31169667607531
82.10000000000001,186.3877439004578
82.2,186.46373355329976
82.30000000000001,186.53966558475602
82.4,186.61553994519124
82.5,186.69135658518059
82.60000000000001,186.76711545550995
82.7,186.84281650717512
82.80000000000001,186.91845969138268
82.9,186.99404495954943
83.0,187.06957226330266
83.10000000000001,187.14504155448049
83.2,187.22045278513073
83.3,187.29580590751223
83.39999999999999,187.37110087409394
83.5,187.44633763755556
83.6,187.52151615078662
83.7,187.59663636688782
83.8,187.67169823916993
83.89999999999999,187.74670172115398
84.0,187.82164676657163
84.1,187.89653332936464
84.2,187.97136136368562
84.3,188.04613082389707
84.39999999999999,188.1208416645722
84.5,188.1954938404938
84.6,188.2700873066563
84.7,188.34462201826287
84.8,188.4190979307283
84.89999999999999,188.49351499967673
85.0,188.567873180943
85.1,188.6421724305715
85.2,188.71641270481751
85.3,188.79059396014623
85.39999999999999,188.86471615323282
85.5,188.93877924096248
85.6,189.01278318043063
85.7,189.08672792894245
85.8,189.16061344401328
85.9,189.2344396833687
86.0,189.30820660494342
86.1,189.38191416688267
86.2,189.45556232754106
86.3,189.52915104548313
86.4,189.6026802794834
86.5,189.67614998852562
86.6,189.7495601318036
86.7,189.82291066872034
86.8,189.89620155888844
86.9,189.96943276213028
87.0,190.04260423847762
87.1,190.11571594817124
87.2,190.18876785166162
87.3,190.26175990960834
87.4,190.3346920828801
87.5,190.40756433255493
87.6,190.48037661992015
87.7,190.55312890647158
87.8,190.62582115391425
87.9,190.69845332416233
88.0,190.7710253793385
88.1,190.8435372817741
88.2,190.91598899400992
88.3,190.98838047879437
88.4,191.0607116990853
88.5,191.1329826180486
88.6,191.20519319905816
88.7,191.27734340569742
88.8,191.34943320175694
88.9,191.42146255123606
89.0,191.49343141834186
89.1,191.56533976749006
89.2,191.63718756330329
89.3,191.70897477061317
89.4,191.78070135445844
89.5,191.85236728008576
89.60000000000001,191.92397251294923
89.7,191.99551701871067
89.8,192.06700076323938
89.9,192.13842371261146
90.0,192.20978583311108
90.10000000000001,192.28108709122913
90.2,192.3523274536631
90.3,192.42350688731852
90.4,192.4946253593071
90.5,192.565682836947
90.60000000000001,192.63667928776408
90.7,192.7076146794899
90.8,192.77848898006272
90.9,192.84930215762725
91.0,192.92005418053452
91.10000000000001,192.9907450173416
91.2,193.06137463681185
91.3,193.13194300791397
91.4,193.20245009982327
91.5,193.27289588192028
91.60000000000001,193.34328032379116
91.7,193.41360339522802
91.8,193.48386506622768
91.9,193.55406530699264
92.0,193.6242040879306
92.10000000000001,193.6942813796543
92.2,193.7642971529811
92.30000000000001,193.8342513789337
92.4,193.90414402873841
92.5,193.97397507382743
92.60000000000001,194.0437444858369
92.7,194.11345223660652
92.80000000000001,194.1830982981813
92.9,194.25268264280962
93.0,194.3222052429438
93.10000000000001,194.39166607124025
93.2,194.46106510055904
93.30000000000001,194.53040230396337
93.4,194.5996776547204
93.5,194.6688911263
93.60000000000001,194.73804269237547
93.7,194.80713232682336
93.80000000000001,194.87616000372225
93.9,194.94512569735426
94.0,195.0140293822039
94.10000000000001,195.0828710329578
94.2,195.15165062450504
94.30000000000001,195.22036813193694
94.4,195.28902353054684
94.5,195.35761679582973
94.60000000000001,195.42614790348267
94.7,195.49461682940387
94.80000000000001,195.56302354969299
94.9,195.63136804065138
95.0,195.69965027878123
95.10000000000001,195.76787024078527
95.2,195.83602790356778
95.30000000000001,195.90412324423332
95.4,195.97215624008706
95.5,196.0401268686341
95.60000000000001,196.10803510758032
95.7,196.1758809348312
95.80000000000001,196.24366432849232
95.9,196.31138526686863
96.0,196.3790437284652
96.1,196.4466396919857
96.2,196.51417313633365
96.3,196.58164404061137
96.39999999999999,196.64905238411993
96.5,196.71639814635932
96.6,196.78368130702827
96.7,196.8509018460231
96.8,196.9180597434389
96.89999999999999,196.98515497956885
97.0,197.05218753490385
97.1,197.11915739013259
97.2,197.1860645261408
97.3,197.2529089240119
97.39999999999999,197.31969056502655
97.5,197.3864094306625
97.6,197.45306550259355
97.7,197.51965876269105
97.8,197.58618919302194
97.89999999999999,197.65265677585
98.0,197.71906149363497
98.1,197.78540332903205
98.2,197.85168226489287
98.3,197.91789828426374
98.4,197.98405137038694
98.5,198.05014150669973
98.6,198.11616867683406
98.7,198.18213286461673
98.8,198.24803405406925
98.9,198.31387222940737
99.0,198.37964737504115
99.1,198.4453594755746
99.2,198.511008515805
99.3,198.5765944807241
99.4,198.6421173555165
99.5,198.70757712555982
99.6,198.77297377642552
99.7,198.8383072938769
99.8,198.90357766387018
99.9,198.96878487255404
100.0,199.0339289062694
