Antiviral,Linfocitos T/uL
8.799999999999999,4805.369607726768
8.9,4804.561133654342
9.0,4803.752900814964
9.1,4802.944909216255
9.2,4802.137158865703
9.3,4801.32964977068
9.4,4800.522381938435
9.5,4799.715355376086
9.6,4798.908570090641
9.700000000000001,4798.102026088969
9.8,4797.2957233778225
9.9,4796.48966196384
10.0,4795.683841853533
10.100000000000001,4794.878263053263
10.200000000000001,4794.072925569321
10.3,4793.26782940783
10.4,4792.462974574819
10.5,4791.65836107617
10.6,4790.853988917673
10.7,4790.04985810496
10.8,4789.24596864359
10.9,4788.442320538949
11.0,4787.638913796335
11.1,4786.835748420912
11.200000000000001,4786.032824417727
11.3,4785.2301417917015
11.4,4784.427700547642
11.5,4783.625500690236
11.600000000000001,4782.82354222404
11.700000000000001,4782.021825153492
11.8,4781.220349482934
11.9,4780.41911521655
12.0,4779.618122358431
12.1,4778.817370912532
12.2,4778.016860882701
12.3,4777.216592272663
12.4,4776.416565086026
12.5,4775.6167793262675
12.6,4774.817234996757
12.7,4774.017932100739
12.8,4773.218870641345
12.9,4772.4200506215875
13.0,4771.621472044343
13.100000000000001,4770.82313491241
13.200000000000001,4770.025039228424
13.3,4769.227184994927
13.4,4768.429572214337
13.5,4767.632200888958
13.600000000000001,4766.835071020971
13.700000000000001,4766.038182612444
13.8,4765.241535665328
13.900000000000002,4764.445130181447
14.000000000000002,4763.648966162524
14.100000000000001,4762.853043610152
14.200000000000001,4762.057362525808
14.3,4761.261922910864
14.400000000000002,4760.466724766571
14.499999999999998,4759.671768094054
14.6,4758.877052894328
14.7,4758.082579168289
14.799999999999999,4757.288346916728
14.899999999999999,4756.494356140311
15.0,4755.7006068395885
15.1,4754.907099014989
15.2,4754.113832666853
15.299999999999999,4753.320807795369
15.4,4752.52802440064
15.5,4751.735482482628
15.6,4750.943182041212
15.7,4750.151123076123
15.8,4749.359305587004
15.9,4748.567729573365
16.0,4747.776395034621
16.1,4746.985301970043
16.2,4746.194450378824
16.3,4745.403840260013
16.400000000000002,4744.613471612571
16.5,4743.823344435328
16.6,4743.033458726998
16.7,4742.243814486198
16.8,4741.4544117114165
16.900000000000002,4740.665250401043
17.0,4739.876330553345
17.1,4739.087652166466
17.200000000000003,4738.299215238475
17.3,4737.511019767285
17.400000000000002,4736.723065750716
17.5,4735.935353186488
17.599999999999998,4735.147882072177
17.7,4734.360652405291
17.8,4733.573664183181
17.9,4732.78691740312
18.0,4732.0004120622525
18.099999999999998,4731.214148157613
18.2,4730.428125686135
18.3,4729.6423446446315
18.4,4728.856805029802
18.5,4728.071506838249
18.6,4727.286450066448
18.7,4726.501634710785
18.8,4725.717060767515
18.9,4724.932728232782
19.0,4724.148637102641
19.1,4723.364787373022
19.2,4722.5811790397465
19.3,4721.797812098531
19.400000000000002,4721.014686544977
19.5,4720.231802374576
19.6,4719.4491595827185
19.7,4718.666758164681
19.8,4717.884598115629
19.900000000000002,4717.102679430623
20.0,4716.3210021046125
20.1,4715.53956613244
20.200000000000003,4714.758371508834
20.3,4713.977418228436
20.400000000000002,4713.196706285736
20.5,4712.416235675166
20.6,4711.636006391026
20.700000000000003,4710.8560184274975
20.8,4710.0762717786765
20.9,4709.296766438537
21.0,4708.517502400954
21.099999999999998,4707.738479659687
21.2,4706.959698208405
21.3,4706.181158040644
21.4,4705.4028591498545
21.5,4704.62480152938
21.6,4703.8469851724385
21.7,4703.069410072168
21.8,4702.292076221581
21.9,4701.514983613594
22.0,4700.738132241005
22.1,4699.9615220965225
22.2,4699.185153172739
22.3,4698.409025462143
22.400000000000002,4697.633138957134
22.5,4696.857493649971
22.6,4696.082089532835
22.7,4695.306926597795
22.8,4694.532004836825
22.900000000000002,4693.757324241771
23.0,4692.982884804405
23.1,4692.208686516359
23.200000000000003,4691.434729369195
23.3,4690.661013354354
23.400000000000002,4689.887538463165
23.5,4689.114304686875
23.6,4688.341312016603
23.700000000000003,4687.568560443386
23.8,4686.79604995815
23.900000000000002,4686.023780551707
24.0,4685.251752214783
24.099999999999998,4684.479964937993
24.2,4683.708418711842
24.3,4682.937113526745
24.4,4682.166049373003
24.5,4681.395226240832
24.6,4680.62464412032
24.7,4679.854303001474
24.8,4679.08420287419
24.9,4678.314343728264
25.0,4677.544725553391
25.1,4676.775348339157
25.2,4676.006212075063
25.3,4675.237316750492
25.4,4674.468662354727
25.5,4673.700248876963
25.6,4672.932076306286
25.7,4672.164144631671
25.8,4671.3964538420205
25.900000000000002,4670.629003926099
26.0,4669.8617948726
26.1,4669.094826670104
26.200000000000003,4668.328099307091
26.3,4667.561612771944
26.400000000000002,4666.795367052951
26.5,4666.029362138287
26.6,4665.263598016039
26.700000000000003,4664.498074674198
26.8,4663.7327921006345
26.900000000000002,4662.967750283138
27.0,4662.2029492094025
27.1,4661.4383888670045
27.200000000000003,4660.674069243435
27.3,4659.909990326084
27.400000000000002,4659.146152102242
27.500000000000004,4658.382554559108
27.6,4657.619197683758
27.700000000000003,4656.856081463202
27.800000000000004,4656.093205884338
27.900000000000002,4655.330570933958
28.000000000000004,4654.568176598764
28.1,4653.806022865371
28.200000000000003,4653.044109720269
28.300000000000004,4652.28243714988
28.400000000000002,4651.521005140511
28.500000000000004,4650.759813678374
28.6,4649.998862749592
28.700000000000003,4649.238152340182
28.800000000000004,4648.4776824360715
28.9,4647.717453023083
28.999999999999996,4646.9574640869505
29.099999999999998,4646.197715613306
29.2,4645.43820758769
29.299999999999997,4644.678939995549
29.4,4643.919912822216
29.5,4643.161126052959
29.599999999999998,4642.402579672916
29.7,4641.644273667158
29.799999999999997,4640.886208020636
29.9,4640.128382718231
30.0,4639.37079774471
30.099999999999998,4638.613453084757
30.2,4637.856348722943
30.3,4637.099484643768
30.4,4636.342860831619
30.5,4635.586477270796
30.599999999999998,4634.83033394551
30.7,4634.07443083986
30.8,4633.318767937873
30.9,4632.563345223463
31.0,4631.808162680464
31.1,4631.0532202926115
31.2,4630.298518043533
31.3,4629.544055916796
31.4,4628.789833895839
31.5,4628.035851964034
31.6,4627.282110104638
31.7,4626.528608300832
31.8,4625.775346535703
31.900000000000002,4625.022324792228
32.0,4624.269543053311
32.1,4623.517001301755
32.2,4622.764699520276
32.300000000000004,4622.012637691484
32.4,4621.260815797912
32.5,4620.509233821993
32.6,4619.757891746077
32.7,4619.00678955241
32.800000000000004,4618.255927223154
32.9,4617.505304740373
33.0,4616.754922086054
33.1,4616.0047792420755
33.2,4615.254876190246
33.300000000000004,4614.505212912246
33.4,4613.755789389712
33.5,4613.006605604153
33.6,4612.257661537015
33.7,4611.50895716962
33.800000000000004,4610.760492483241
33.900000000000006,4610.012267459025
34.0,4609.264282078048
34.1,4608.5165363212955
34.2,4607.769030169657
34.300000000000004,4607.021763603927
34.400000000000006,4606.2747366048225
34.5,4605.527949152973
34.6,4604.781401228908
34.7,4604.035092813064
34.800000000000004,4603.289023885812
34.900000000000006,4602.543194427414
35.0,4601.79760441804
35.1,4601.052253837788
35.199999999999996,4600.307142666656
35.3,4599.562270884548
35.4,4598.817638471302
35.5,4598.073245406656
35.6,4597.329091670241
35.699999999999996,4596.585177241629
35.8,4595.841502100285
35.9,4595.098066225605
36.0,4594.354869596876
36.1,4593.611912193314
36.199999999999996,4592.869193994029
36.3,4592.1267149780815
36.4,4591.384475124392
36.5,4590.642474411843
36.6,4589.900712819195
36.7,4589.159190325143
36.8,4588.417906908286
36.9,4587.676862547141
37.0,4586.936057220135
37.1,4586.195490905615
37.2,4585.45516358183
37.3,4584.715075226962
37.4,4583.975225819084
37.5,4583.2356153362
37.6,4582.496243756224
37.7,4581.757111056988
37.8,4581.018217216235
37.9,4580.279562211616
38.0,4579.541146020705
38.1,4578.802968621
38.2,4578.065029989886
38.3,4577.327330104706
38.4,4576.589868942667
38.5,4575.85264648094
38.6,4575.1156626965885
38.7,4574.378917566577
38.800000000000004,4573.642411067819
38.9,4572.906143177123
39.0,4572.170113871215
39.1,4571.434323126748
39.2,4570.698770920278
39.300000000000004,4569.963457228282
39.4,4569.228382027164
39.5,4568.493545293223
39.6,4567.758947002706
39.7,4567.024587131747
39.800000000000004,4566.290465656411
39.900000000000006,4565.55658255268
40.0,4564.822937796448
40.1,4564.08953136354
40.2,4563.356363229677
40.300000000000004,4562.623433370525
40.400000000000006,4561.890741761637
40.5,4561.158288378512
40.6,4560.4260731965505
40.7,4559.694096191083
40.800000000000004,4558.962357337334
40.900000000000006,4558.230856610478
41.0,4557.499593985597
41.1,4556.768569437681
41.2,4556.0377829416475
41.300000000000004,4555.307234472331
41.400000000000006,4554.57692400449
41.5,4553.846851512797
41.6,4553.117016971846
41.699999999999996,4552.387420356144
41.8,4551.658061640136
41.9,4550.928940798161
42.0,4550.2000578045
42.1,4549.471412633342
42.199999999999996,4548.743005258794
42.3,4548.0148356549
42.4,4547.286903795599
42.5,4546.559209654776
42.6,4545.83175320622
42.699999999999996,4545.104534423637
42.8,4544.377553280671
42.9,4543.650809750876
43.0,4542.924303807734
43.1,4542.198035424633
43.2,4541.4720045749045
43.3,4540.746211231775
43.4,4540.020655368418
43.5,4539.295336957911
43.6,4538.570255973265
43.7,4537.845412387408
43.8,4537.120806173181
43.9,4536.396437303365
44.0,4535.672305750645
44.1,4534.948411487648
44.2,4534.2247544869015
44.3,4533.501334720874
44.4,4532.778152161948
44.5,4532.055206782432
44.6,4531.332498554548
44.7,4530.610027450456
44.800000000000004,4529.887793442231
44.9,4529.16579650187
45.0,4528.444036601297
45.1,4527.72251371236
45.2,4527.001227806824
45.300000000000004,4526.280178856385
45.4,4525.5593668326555
45.5,4524.838791707183
45.6,4524.118453451436
45.7,4523.3983520367965
45.800000000000004,4522.678487434581
45.9,4521.958859616029
46.0,4521.239468552305
46.1,4520.520314214487
46.2,4519.801396573599
46.300000000000004,4519.082715600571
46.400000000000006,4518.364271266275
46.5,4517.646063541487
46.6,4516.928092396921
46.7,4516.210357803224
46.800000000000004,4515.492859730957
46.900000000000006,4514.7755981506025
47.0,4514.058573032578
47.1,4513.341784347231
47.2,4512.625232064823
47.300000000000004,4511.908916155542
47.400000000000006,4511.192836589518
47.5,4510.4769933367925
47.6,4509.761386367326
47.7,4509.046015651037
47.800000000000004,4508.330881157729
47.900000000000006,4507.615982857179
48.0,4506.901320719039
48.1,4506.186894712935
48.199999999999996,4505.472704808385
48.3,4504.75875097486
48.4,4504.045033181745
48.5,4503.331551398347
48.6,4502.618305593913
48.699999999999996,4501.905295737617
48.8,4501.19252179855
48.9,4500.479983745744
49.0,4499.767681548148
49.1,4499.055615174646
49.2,4498.343784594049
49.3,4497.632189775094
49.4,4496.920830686445
49.5,4496.209707296702
49.6,4495.498819574387
49.7,4494.788167487951
49.8,4494.0777510057815
49.9,4493.367570096187
50.0,4492.657624727404
50.1,4491.947914867602
50.2,4491.238440484886
50.3,4490.529201547282
50.4,4489.820198022747
50.5,4489.111429879168
50.6,4488.4028970843565
50.7,4487.6945996060695
50.8,4486.986537411979
50.9,4486.278710469691
51.0,4485.571118746748
51.1,4484.863762210616
51.2,4484.1566408287
51.300000000000004,4483.449754568317
51.4,4482.743103396735
51.5,4482.036687281139
51.6,4481.330506188655
51.7,4480.62456008634
51.800000000000004,4479.918848941169
51.9,4479.213372720058
52.0,4478.508131389867
52.1,4477.80312491736
52.2,4477.0983532692535
52.300000000000004,4476.393816412182
52.400000000000006,4475.689514312729
52.5,4474.985446937387
52.6,4474.281614252611
52.7,4473.578016224745
52.800000000000004,4472.874652820112
52.900000000000006,4472.1715240049425
53.0,4471.468629745395
53.1,4470.765970007582
53.2,4470.0635447575205
53.300000000000004,4469.361353961185
53.400000000000006,4468.659397584468
53.5,4467.957675593203
53.6,4467.256187953155
53.7,4466.5549346300195
53.800000000000004,4465.853915589423
53.900000000000006,4465.1531307969335
54.0,4464.452580218052
54.1,4463.752263818204
54.2,4463.052181562756
54.300000000000004,4462.352333417009
54.400000000000006,4461.652719346191
54.50000000000001,4460.953339315474
54.6,4460.254193289961
54.7,4459.555281234686
54.800000000000004,4458.856603114611
54.900000000000006,4458.15815889465
55.00000000000001,4457.459948539643
55.1,4456.761972014358
55.2,4456.06422928351
55.300000000000004,4455.366720311742
55.400000000000006,4454.669445063622
55.50000000000001,4453.972403503685
55.60000000000001,4453.275595596362
55.7,4452.57902130605
55.800000000000004,4451.882680597063
55.900000000000006,4451.186573433661
56.00000000000001,4450.490699780033
56.10000000000001,4449.795059600313
56.2,4449.0996528585565
56.300000000000004,4448.404479518772
56.400000000000006,4447.709539544882
56.50000000000001,4447.014832900777
56.60000000000001,4446.320359550251
56.7,4445.626119457065
56.800000000000004,4444.932112584881
56.900000000000006,4444.238338897336
57.00000000000001,4443.544798357971
57.10000000000001,4442.851490930291
57.2,4442.158416577714
57.300000000000004,4441.465575263616
57.400000000000006,4440.7729669512955
57.50000000000001,4440.080591603991
57.60000000000001,4439.388449184889
57.699999999999996,4438.696539657102
57.8,4438.004862983684
57.9,4437.313419127621
57.99999999999999,4436.622208051852
58.099999999999994,4435.931229719238
58.199999999999996,4435.2404840925865
58.3,4434.549971134649
58.4,4433.859690808094
58.5,4433.169643075546
58.599999999999994,4432.479827899568
58.699999999999996,4431.790245242652
58.8,4431.100895067247
58.9,4430.411777335712
59.0,4429.722892010371
59.099999999999994,4429.034239053473
59.199999999999996,4428.345818427208
59.3,4427.657630093716
59.4,4426.969674015058
59.5,4426.281950153252
59.599999999999994,4425.594458470248
59.699999999999996,4424.907198927928
59.8,4424.220171488128
59.9,4423.533376112612
60.0,4422.846812763092
60.099999999999994,4422.16048140122
60.199999999999996,4421.4743819885825
60.3,4420.788514486712
60.4,4420.102878857067
60.5,4419.417475061066
60.6,4418.732303060064
60.699999999999996,4418.04736281535
60.8,4417.362654288154
60.9,4416.6781774396495
61.0,4415.993932230958
61.1,4415.309918623127
61.199999999999996,4414.626136577156
61.3,4413.942586053983
61.4,4413.259267014487
61.5,4412.576179419489
61.6,4411.893323229752
61.7,4411.210698405978
61.8,4410.528304908817
61.9,4409.84614269886
62.0,4409.164211736625
62.1,4408.482511982596
62.2,4407.801043397183
62.3,4407.119805940746
62.4,4406.438799573577
62.5,4405.758024255923
62.6,4405.077479947965
62.7,4404.397166609832
62.8,4403.717084201599
62.9,4403.037232683275
63.0,4402.35761201481
63.1,4401.678222156106
63.2,4400.999063067014
63.3,4400.320134707307
63.4,4399.64143703672
63.5,4398.962970014925
63.6,4398.284733601541
63.7,4397.606727756129
63.800000000000004,4396.92895243818
63.9,4396.251407607154
64.0,4395.574093222445
64.1,4394.89700924338
64.2,4394.220155629243
64.3,4393.543532339256
64.4,4392.867139332592
64.5,4392.190976568359
64.60000000000001,4391.515044005622
64.7,4390.839341603381
64.8,4390.163869320578
64.9,4389.488627116118
65.0,4388.813614948827
65.10000000000001,4388.138832777494
65.2,4387.464280560841
65.3,4386.78995825755
65.4,4386.115865826227
65.5,4385.442003225453
65.60000000000001,4384.768370413724
65.7,4384.094967349502
65.8,4383.421793991191
65.9,4382.74885029713
66.0,4382.076136225621
66.10000000000001,4381.403651734891
66.2,4380.731396783142
66.3,4380.059371328499
66.4,4379.387575329038
66.5,4378.716008742781
66.60000000000001,4378.04467152771
66.7,4377.373563641728
66.8,4376.702685042725
66.9,4376.0320356884795
67.0,4375.361615536785
67.10000000000001,4374.691424545321
67.2,4374.021462671751
67.30000000000001,4373.351729873675
67.4,4372.682226108648
67.5,4372.012951334151
67.60000000000001,4371.343905507635
67.7,4370.675088586492
67.80000000000001,4370.0065005280585
67.9,4369.338141289618
68.0,4368.670010828411
68.10000000000001,4368.002109101613
68.2,4367.334436066354
68.30000000000001,4366.666991679724
68.4,4365.999775898737
68.5,4365.332788680381
68.60000000000001,4364.666029981563
68.7,4363.999499759168
68.80000000000001,4363.333197970021
68.9,4362.667124570879
69.0,4362.001279518469
69.10000000000001,4361.335662769461
69.2,4360.670274280469
69.30000000000001,4360.0051140080595
69.4,4359.340181908752
69.5,4358.675477939001
69.60000000000001,4358.011002055231
69.7,4357.346754213808
69.80000000000001,4356.682734371037
69.9,4356.018942483187
70.0,4355.355378506472
70.10000000000001,4354.692042397057
70.2,4354.028934111051
70.30000000000001,4353.366053604517
70.39999999999999,4352.70340083347
70.5,4352.040975753883
70.6,4351.3787783216585
70.7,4350.716808492675
70.8,4350.055066222732
70.89999999999999,4349.393551467606
71.0,4348.732264183016
71.1,4348.071204324627
71.2,4347.410371848058
71.3,4346.749766708876
71.39999999999999,4346.0893888626115
71.5,4345.429238264735
71.6,4344.76931487066
71.7,4344.109618635775
71.8,4343.450149515401
71.89999999999999,4342.790907464822
72.0,4342.131892439265
72.1,4341.473104393913
72.2,4340.814543283899
72.3,4340.156209064308
72.39999999999999,4339.498101690187
72.5,4338.84022111652
72.6,4338.182567298251
72.7,4337.525140190271
72.8,4336.867939747437
72.89999999999999,4336.210965924538
73.0,4335.554218676346
73.1,4334.897697957542
73.2,4334.24140372281
73.3,4333.585335926737
73.4,4332.929494523905
73.5,4332.273879468832
73.6,4331.618490715978
73.7,4330.963328219775
73.8,4330.308391934597
73.9,4329.653681814776
74.0,4328.9991978146
74.1,4328.344939888305
74.2,4327.690907990087
74.3,4327.037102074084
74.4,4326.383522094403
74.5,4325.730168005096
74.6,4325.07703976017
74.7,4324.424137313582
74.8,4323.771460619266
74.9,4323.11900963107
75.0,4322.466784302838
75.1,4321.814784588341
75.2,4321.163010441323
75.3,4320.511461815457
75.4,4319.860138664403
75.5,4319.209040941755
75.6,4318.558168601062
75.7,4317.907521595839
75.8,4317.257099879546
75.9,4316.606903405617
76.0,4315.9569321274075
76.1,4315.3071859982565
76.2,4314.657664971456
76.3,4314.008369000241
76.4,4313.35929803781
76.5,4312.7104520373205
76.6,4312.061830951878
76.7,4311.413434734543
76.8,4310.765263338348
76.9,4310.11731671626
77.0,4309.469594821221
77.10000000000001,4308.82209760612
77.2,4308.1748250238
77.3,4307.5277770270695
77.4,4306.880953568681
77.5,4306.234354601354
77.60000000000001,4305.5879800777675
77.7,4304.941829950541
77.8,4304.29590417227
77.9,4303.6502026955
78.0,4303.004725472719
78.10000000000001,4302.3594724564
78.2,4301.714443598949
78.3,4301.069638852754
78.4,4300.425058170125
78.5,4299.780701503369
78.60000000000001,4299.136568804715
78.7,4298.492660026386
78.8,4297.848975120519
78.9,4297.205514039257
79.0,4296.562276734666
79.10000000000001,4295.919263158784
79.2,4295.2764732636
79.3,4294.633907001071
79.4,4293.9915643231125
79.5,4293.349445181583
79.60000000000001,4292.707549528317
79.7,4292.065877315093
79.80000000000001,4291.42442849366
79.9,4290.783203015718
80.0,4290.142200832937
80.10000000000001,4289.5014218969345
80.2,4288.8608661592925
80.30000000000001,4288.220533571541
80.4,4287.580424085185
80.5,4286.94053765169
80.60000000000001,4286.300874222457
80.7,4285.661433748883
80.80000000000001,4285.022216182283
80.9,4284.383221473962
81.0,4283.74444957518
81.10000000000001,4283.105900437148
81.2,4282.4675740110415
81.30000000000001,4281.829470247996
81.4,4281.191589099108
81.5,4280.553930515427
81.60000000000001,4279.916494447974
81.7,4279.279280847724
81.80000000000001,4278.642289665618
81.9,4278.005520852544
82.0,4277.368974359367
82.10000000000001,4276.732650136898
82.2,4276.0965481359235
82.30000000000001,4275.460668307179
82.4,4274.825010601361
82.5,4274.189574969139
82.60000000000001,4273.554361361127
82.7,4272.919369727917
82.80000000000001,4272.284600020047
82.9,4271.650052188025
83.0,4271.015726182318
83.10000000000001,4270.38162195336
83.2,4269.747739451535
83.3,4269.1140786272
83.39999999999999,4268.480639430666
83.5,4267.8474218122155
83.6,4267.2144257220725
83.7,4266.581651110445
83.8,4265.949097927494
83.89999999999999,4265.316766123342
84.0,4264.684655648082
84.1,4264.052766451753
84.2,4263.421098484366
84.3,4262.789651695904
84.39999999999999,4262.158426036291
84.5,4261.527421455428
84.6,4260.8966379031845
84.7,4260.266075329377
84.8,4259.635733683789
84.89999999999999,4259.005612916174
85.0,4258.375712976244
85.1,4257.74603381368
85.2,4257.116575378112
85.3,4256.487337619148
85.39999999999999,4255.858320486352
85.5,4255.2295239292525
85.6,4254.600947897341
85.7,4253.972592340081
85.8,4253.34445720688
85.9,4252.716542447131
86.0,4252.088848010177
86.1,4251.461373845329
86.2,4250.834119901868
86.3,4250.207086129028
86.4,4249.580272476009
86.5,4248.953678891986
86.6,4248.327305326091
86.7,4247.701151727416
86.8,4247.075218045027
86.9,4246.449504227941
87.0,4245.824010225154
87.1,4245.198735985627
87.2,4244.573681458264
87.3,4243.948846591967
87.4,4243.324231335571
87.5,4242.699835637899
87.6,4242.075659447732
87.7,4241.451702713805
87.8,4240.827965384833
87.9,4240.204447409501
88.0,4239.581148736435
88.1,4238.958069314245
88.2,4238.335209091511
88.3,4237.712568016768
88.4,4237.0901460385085
88.5,4236.467943105216
88.6,4235.845959165313
88.7,4235.224194167213
88.8,4234.602648059276
88.9,4233.981320789832
89.0,4233.360212307189
89.1,4232.739322559611
89.2,4232.118651495319
89.3,4231.498199062527
89.4,4230.877965209389
89.5,4230.25794988404
89.60000000000001,4229.6381530345825
89.7,4229.018574609075
89.8,4228.399214555555
89.9,4227.780072822017
90.0,4227.161149356433
90.10000000000001,4226.542444106722
90.2,4225.923957020799
90.3,4225.305688046524
90.4,4224.687637131731
90.5,4224.069804224233
90.60000000000001,4223.452189271779
90.7,4222.834792222117
90.8,4222.217613022953
90.9,4221.600651621959
91.0,4220.983907966773
91.10000000000001,4220.367382005001
91.2,4219.751073684221
91.3,4219.134982951971
91.4,4218.519109755771
91.5,4217.9034540430985
91.60000000000001,4217.288015761392
91.7,4216.672794858084
91.8,4216.057791280546
91.9,4215.443004976133
92.0,4214.82843589217
92.10000000000001,4214.214083975944
92.2,4213.599949174718
92.30000000000001,4212.986031435712
92.4,4212.372330706132
92.5,4211.758846933134
92.60000000000001,4211.145580063853
92.7,4210.532530045394
92.80000000000001,4209.919696824839
92.9,4209.307080349212
93.0,4208.694680565535
93.10000000000001,4208.082497420781
93.2,4207.470530861904
93.30000000000001,4206.858780835819
93.4,4206.247247289419
93.5,4205.635930169559
93.60000000000001,4205.024829423067
93.7,4204.413944996737
93.80000000000001,4203.803276837344
93.9,4203.192824891621
94.0,4202.58258910627
94.10000000000001,4201.972569427979
94.2,4201.362765803387
94.30000000000001,4200.753178179113
94.4,4200.143806501748
94.5,4199.534650717848
94.60000000000001,4198.925710773936
94.7,4198.31698661652
94.80000000000001,4197.708478192064
94.9,4197.100185447012
95.0,4196.492108327773
95.10000000000001,4195.884246780729
95.2,4195.276600752238
95.30000000000001,4194.669170188609
95.4,4194.061955036159
95.5,4193.454955241128
95.60000000000001,4192.848170749769
95.7,4192.241601508292
95.80000000000001,4191.63524746287
95.9,4191.029108559655
96.0,4190.423184744761
96.1,4189.8174759643
96.2,4189.211982164326
96.3,4188.606703290874
96.39999999999999,4188.001639289954
96.5,4187.396790107552
96.6,4186.792155689615
96.7,4186.187735982068
96.8,4185.583530930813
96.89999999999999,4184.9795404817105
97.0,4184.375764580609
97.1,4183.772203173313
97.2,4183.168856205615
97.3,4182.5657236232655
97.39999999999999,4181.962805371994
97.5,4181.360101397512
97.6,4180.757611645493
97.7,4180.155336061572
97.8,4179.553274591384
97.89999999999999,4178.951427180516
98.0,4178.349793774534
98.1,4177.748374318978
98.2,4177.147168759357
98.3,4176.546177041161
98.4,4175.945399109845
98.5,4175.344834910845
98.6,4174.744484389563
98.7,4174.144347491367
98.8,4173.544424161623
98.9,4172.944714345657
99.0,4172.345217988754
99.1,4171.745935036196
99.2,4171.146865433223
99.3,4170.548009125061
99.4,4169.949366056897
99.5,4169.350936173908
99.6,4168.75271942123
99.7,4168.154715743969
99.8,4167.556925087226
99.9,4166.959347396065
100.0,4166.36198261552
