Antiviral,Monocitos infectados/uL
21.0,18.03012441571381
21.099999999999998,18.025545140845207
21.2,18.020965276467628
21.3,18.016384824721023
21.4,18.01180378774373
21.5,18.00722216767244
21.6,18.002639966642263
21.7,17.99805718678669
21.8,17.99347383023757
21.9,17.9888898991251
22.0,17.984305395578012
22.1,17.97972032172326
22.2,17.975134679686274
22.3,17.970548471590842
22.400000000000002,17.965961699559152
22.5,17.961374365711766
22.6,17.95678647216759
22.7,17.952198021044026
22.8,17.947609014456724
22.900000000000002,17.943019454519806
23.0,17.938429343345728
23.1,17.933838683045405
23.200000000000003,17.92924747572807
23.3,17.924655723501342
23.400000000000002,17.92006342847126
23.5,17.91547059274217
23.6,17.910877218416935
23.700000000000003,17.9062833075967
23.8,17.901688862380933
23.900000000000002,17.897093884867665
24.0,17.892498377153164
24.099999999999998,17.887902341332133
24.2,17.883305779497658
24.3,17.878708693741217
24.4,17.874111086152624
24.5,17.86951295882011
24.6,17.86491431383027
24.7,17.86031515326815
24.8,17.855715479217057
24.9,17.851115293758774
25.0,17.84651459897345
25.1,17.841913396939567
25.2,17.83731168973403
25.3,17.83270947943214
25.4,17.828106768107567
25.5,17.8235035578323
25.6,17.818899850676836
25.7,17.8142956487099
25.8,17.809690953998714
25.900000000000002,17.805085768608834
26.0,17.80048009460423
26.1,17.795873934047187
26.200000000000003,17.79126728899849
26.3,17.78666016151714
26.400000000000002,17.782052553660613
26.5,17.777444467484816
26.6,17.77283590504396
26.700000000000003,17.768226868390613
26.8,17.763617359575804
26.900000000000002,17.759007380648896
27.0,17.75439693365761
27.1,17.749786020648127
27.200000000000003,17.745174643664914
27.3,17.740562804750887
27.400000000000002,17.7359505059473
27.500000000000004,17.73133774929378
27.6,17.726724536828435
27.700000000000003,17.722110870587613
27.800000000000004,17.717496752606092
27.900000000000002,17.71288218491709
28.000000000000004,17.708267169552084
28.1,17.70365170854109
28.200000000000003,17.69903580391238
28.300000000000004,17.69441945769263
28.400000000000002,17.689802671906907
28.500000000000004,17.685185448578647
28.6,17.68056778972971
28.700000000000003,17.6759496973803
28.800000000000004,17.671331173548953
28.9,17.6667122202527
28.999999999999996,17.662092839506858
29.099999999999998,17.657473033325154
29.2,17.652852803719664
29.299999999999997,17.648232152700917
29.4,17.64361108227773
29.5,17.638989594457385
29.599999999999998,17.634367691245465
29.7,17.629745374646024
29.799999999999997,17.625122646661417
29.9,17.620499509292383
30.0,17.61587596453812
30.099999999999998,17.61125201439604
30.2,17.606627660862145
30.3,17.602002905930682
30.4,17.59737775159432
30.5,17.59275219984406
30.599999999999998,17.588126252669326
30.7,17.58349991205794
30.8,17.57887317999609
30.9,17.57424605846834
31.0,17.569618549457562
31.1,17.564990654945092
31.2,17.560362376910685
31.3,17.555733717332366
31.4,17.551104678186615
31.5,17.546475261448233
31.6,17.54184546909046
31.7,17.537215303084917
31.8,17.532584765401538
31.900000000000002,17.527953858008672
32.0,17.523322582873114
32.1,17.51869094195991
32.2,17.514058937232626
32.300000000000004,17.509426570653087
32.4,17.504793844181556
32.5,17.50016075977672
32.6,17.495527319395542
32.7,17.490893524993453
32.800000000000004,17.486259378524206
32.9,17.48162488194001
33.0,17.476990037191324
33.1,17.472354846227155
33.2,17.46771931099474
33.300000000000004,17.463083433439838
33.4,17.458447215506464
33.5,17.45381065913706
33.6,17.449173766272473
33.7,17.444536538851917
33.800000000000004,17.439898978812966
33.900000000000006,17.435261088091593
34.0,17.430622868622173
34.1,17.42598432233742
34.2,17.42134545116843
34.300000000000004,17.416706257044773
34.400000000000006,17.412066741894293
34.5,17.40742690764324
34.6,17.402786756216276
34.7,17.398146289536438
34.800000000000004,17.39350550952508
34.900000000000006,17.388864418102063
35.0,17.38422301718556
35.1,17.37958130869207
35.199999999999996,17.374939294536578
35.3,17.370296976632424
35.4,17.3656543568913
35.5,17.36101143722326
35.6,17.35636821953682
35.699999999999996,17.351724705738857
35.8,17.347080897734557
35.9,17.34243679742756
36.0,17.33779240671991
36.1,17.33314772751193
36.199999999999996,17.328502761702516
36.3,17.32385751118869
36.4,17.319211977866104
36.5,17.314566163628612
36.6,17.309920070368584
36.7,17.305273699976702
36.8,17.300627054342044
36.9,17.29598013535208
37.0,17.291332944892673
37.1,17.286685484848043
37.2,17.28203775710086
37.3,17.27738976353206
37.4,17.272741506021084
37.5,17.26809298644576
37.6,17.2634442066822
37.7,17.258795168604955
37.8,17.254145874086998
37.9,17.249496324999622
38.0,17.244846523212605
38.1,17.240196470593983
38.2,17.235546169010277
38.3,17.23089562032635
38.4,17.22624482640551
38.5,17.22159378910935
38.6,17.216942510297883
38.7,17.212290991829665
38.800000000000004,17.207639235561413
38.9,17.20298724334834
39.0,17.198335017044062
39.1,17.193682558500527
39.2,17.189029869568127
39.300000000000004,17.184376952095647
39.4,17.179723807930177
39.5,17.17507043891731
39.6,17.17041684690095
39.7,17.16576303372344
39.800000000000004,17.161109001225427
39.900000000000006,17.156454751246063
40.0,17.151800285622826
40.1,17.14714560619158
40.2,17.14249071478662
40.300000000000004,17.13783561324056
40.400000000000006,17.133180303384563
40.5,17.12852478704791
40.6,17.123869066058557
40.7,17.11921314224269
40.800000000000004,17.114557017424943
40.900000000000006,17.1099006934283
41.0,17.10524417207418
41.1,17.100587455182403
41.2,17.095930544571136
41.300000000000004,17.09127344205696
41.400000000000006,17.086616149454876
41.5,17.08195866857824
41.6,17.077301001238776
41.699999999999996,17.072643149246723
41.8,17.06798511441056
41.9,17.0633268985373
42.0,17.05866850343224
42.1,17.0540099308991
42.199999999999996,17.049351182740082
42.3,17.044692260755628
42.4,17.04003316674474
42.5,17.035373902504695
42.6,17.030714469831217
42.699999999999996,17.02605487051841
42.8,17.02139510635882
42.9,17.01673517914333
43.0,17.012075090661217
43.1,17.007414842700207
43.2,17.002754437046413
43.3,16.998093875484305
43.4,16.993433159796783
43.5,16.988772291765184
43.6,16.984111273169134
43.7,16.97945010578674
43.8,16.974788791394527
43.9,16.970127331767365
44.0,16.965465728678552
44.1,16.960803983899762
44.2,16.956142099201102
44.3,16.951480076351064
44.4,16.94681791711648
44.5,16.94215562326275
44.6,16.937493196553525
44.7,16.93283063875084
44.800000000000004,16.928167951615276
44.9,16.923505136905657
45.0,16.9188421963794
45.1,16.914179131792103
45.2,16.90951594489793
45.300000000000004,16.904852637449373
45.4,16.900189211197368
45.5,16.895525667891203
45.6,16.890862009278628
45.7,16.886198237105774
45.800000000000004,16.8815343531172
45.9,16.87687035905578
46.0,16.872206256662864
46.1,16.867542047678278
46.2,16.86287773384014
46.300000000000004,16.858213316884996
46.400000000000006,16.853548798547816
46.5,16.848884180562017
46.6,16.84421946465934
46.7,16.839554652569984
46.800000000000004,16.83488974602259
46.900000000000006,16.83022474674413
47.0,16.82555965646002
47.1,16.82089447689409
47.2,16.81622920976857
47.300000000000004,16.8115638568041
47.400000000000006,16.80689841971976
47.5,16.802232900233005
47.6,16.797567300059725
47.7,16.79290162091417
47.800000000000004,16.788235864509055
47.900000000000006,16.783570032555474
48.0,16.778904126762985
48.1,16.774238148839462
48.199999999999996,16.769572100491324
48.3,16.764905983423258
48.4,16.76023979933847
48.5,16.75557354993855
48.6,16.750907236923506
48.699999999999996,16.74624086199169
48.8,16.741574426839996
48.9,16.736907933163604
49.0,16.732241382656223
49.1,16.727574777009927
49.2,16.72290811791515
49.3,16.718241407060837
49.4,16.713574646134276
49.5,16.70890783682125
49.6,16.704240980805906
49.7,16.699574079770777
49.8,16.6949071353969
49.9,16.69024014936363
50.0,16.685573123348867
50.1,16.6809060590288
50.2,16.676238958078095
50.3,16.671571822169838
50.4,16.66690465297559
50.5,16.66223745216519
50.6,16.65757022140705
50.7,16.6529029623679
50.8,16.64823567671297
50.9,16.643568366105843
51.0,16.638901032208555
51.1,16.63423367668156
51.2,16.629566301183743
51.300000000000004,16.62489890737241
51.4,16.620231496903273
51.5,16.615564071430505
51.6,16.610896632606654
51.7,16.60622918208276
51.800000000000004,16.601561721508187
51.9,16.596894252530873
52.0,16.592226776796995
52.1,16.587559295951337
52.2,16.582891811636973
52.300000000000004,16.57822432549551
52.400000000000006,16.573556839166898
52.5,16.56888935428958
52.6,16.56422187250037
52.7,16.559554395434564
52.800000000000004,16.554886924725842
52.900000000000006,16.55021946200634
53.0,16.545552008906622
53.1,16.540884567055684
53.2,16.536217138080946
53.300000000000004,16.53154972360823
53.400000000000006,16.52688232526186
53.5,16.522214944664537
53.6,16.517547583437388
53.7,16.512880243200023
53.800000000000004,16.50821292557047
53.900000000000006,16.503545632165142
54.0,16.49887836459893
54.1,16.494211124485183
54.2,16.489543913435607
54.300000000000004,16.48487673306038
54.400000000000006,16.48020958496818
54.50000000000001,16.47554247076605
54.6,16.47087539205946
54.7,16.466208350452366
54.800000000000004,16.461541347547147
54.900000000000006,16.456874384944584
55.00000000000001,16.452207464243926
55.1,16.44754058704287
55.2,16.442873754937526
55.300000000000004,16.43820696952249
55.400000000000006,16.433540232390758
55.50000000000001,16.42887354513372
55.60000000000001,16.424206909341326
55.7,16.419540326601858
55.800000000000004,16.41487379850213
55.900000000000006,16.410207326627326
56.00000000000001,16.405540912561086
56.10000000000001,16.400874557885523
56.2,16.396208264181162
56.300000000000004,16.39154203302703
56.400000000000006,16.386875866000505
56.50000000000001,16.382209764677487
56.60000000000001,16.377543730632297
56.7,16.372877765437632
56.800000000000004,16.368211870664812
56.900000000000006,16.363546047883407
57.00000000000001,16.358880298661568
57.10000000000001,16.354214624565802
57.2,16.34954902716118
57.300000000000004,16.344883508011065
57.400000000000006,16.340218068677398
57.50000000000001,16.335552710720556
57.60000000000001,16.330887435699264
57.699999999999996,16.326222245170808
57.8,16.321557140690874
57.9,16.316892123813645
57.99999999999999,16.31222719609167
58.099999999999994,16.30756235907601
58.199999999999996,16.302897614316176
58.3,16.298232963360125
58.4,16.29356840775429
58.5,16.288903949043515
58.599999999999994,16.284239588771108
58.699999999999996,16.279575328478852
58.8,16.274911169706982
58.9,16.270247113994195
59.0,16.265583162877594
59.099999999999994,16.260919317892807
59.199999999999996,16.256255580573885
59.3,16.25159195245333
59.4,16.24692843506212
59.5,16.242265029929687
59.599999999999994,16.237601738583958
59.699999999999996,16.232938562551194
59.8,16.22827550335626
59.9,16.223612562522437
60.0,16.218949741571443
60.099999999999994,16.21428704202346
60.199999999999996,16.20962446539714
60.3,16.20496201320961
60.4,16.200299686976464
60.5,16.19563748821173
60.6,16.190975418427918
60.699999999999996,16.18631347913599
60.8,16.18165167184542
60.9,16.176989998064084
61.0,16.172328459298324
61.1,16.167667057053013
61.199999999999996,16.163005792831452
61.3,16.158344668135417
61.4,16.15368368446514
61.5,16.149022843319297
61.6,16.144362146195117
61.7,16.139701594588228
61.8,16.135041189992734
61.9,16.13038093390122
62.0,16.12572082780474
62.1,16.121060873192864
62.2,16.116401071553543
62.3,16.111741424373268
62.4,16.107081933136982
62.5,16.10242259932813
62.6,16.097763424428585
62.7,16.09310440991874
62.8,16.08844555727741
62.9,16.083786867981917
63.0,16.079128343508067
63.1,16.074469985330165
63.2,16.069811794920923
63.3,16.065153773751586
63.4,16.060495923291843
63.5,16.055838245009898
63.6,16.051180740372423
63.7,16.046523410844543
63.800000000000004,16.041866257889904
63.9,16.037209282970583
64.0,16.032552487547193
64.1,16.027895873078815
64.2,16.02323944102297
64.3,16.018583192835727
64.4,16.013927129971563
64.5,16.009271253883554
64.60000000000001,16.004615566023116
64.7,15.999960067840254
64.8,15.995304760783423
64.9,15.990649646299584
65.0,15.985994725834143
65.10000000000001,15.98134000083102
65.2,15.976685472732656
65.3,15.972031142979949
65.4,15.96737701301224
65.5,15.96272308426745
65.60000000000001,15.958069358181884
65.7,15.953415836190487
65.8,15.948762519726538
65.9,15.944109410221895
66.0,15.939456509106892
66.10000000000001,15.934803817810389
66.2,15.930151337759618
66.3,15.925499070380456
66.4,15.920847017097216
66.5,15.916195179332675
66.60000000000001,15.911543558508127
66.7,15.906892156043378
66.8,15.902240973356722
66.9,15.897590011864922
67.0,15.8929392729833
67.10000000000001,15.888288758125604
67.2,15.883638468704149
67.30000000000001,15.878988406129682
67.4,15.874338571811538
67.5,15.86968896715745
67.60000000000001,15.865039593573712
67.7,15.860390452465143
67.80000000000001,15.855741545234995
67.9,15.851092873285097
68.0,15.84644443801573
68.10000000000001,15.841796240825678
68.2,15.837148283112247
68.30000000000001,15.83250056627128
68.4,15.827853091697015
68.5,15.823205860782352
68.60000000000001,15.818558874918633
68.7,15.813912135495618
68.80000000000001,15.809265643901705
68.9,15.804619401523736
69.0,15.799973409747082
69.10000000000001,15.795327669955606
69.2,15.79068218353165
69.30000000000001,15.78603695185623
69.4,15.781391976308601
69.5,15.776747258266797
69.60000000000001,15.772102799107193
69.7,15.767458600204735
69.80000000000001,15.762814662932893
69.9,15.758170988663666
70.0,15.753527578767496
70.10000000000001,15.748884434613428
70.2,15.744241557568943
70.30000000000001,15.739598949000104
70.39999999999999,15.734956610271492
70.5,15.730314542746111
70.6,15.725672747785598
70.7,15.721031226750032
70.8,15.716389980998114
70.89999999999999,15.711749011886916
71.0,15.707108320772155
71.1,15.702467909008034
71.2,15.697827777947243
71.3,15.69318792894102
71.39999999999999,15.688548363339136
71.5,15.683909082489901
71.6,15.679270087740097
71.7,15.674631380435066
71.8,15.66999296191869
71.89999999999999,15.665354833533335
72.0,15.660716996619927
72.1,15.656079452517918
72.2,15.651442202565278
72.3,15.646805248098511
72.39999999999999,15.642168590452638
72.5,15.637532230961193
72.6,15.632896170956348
72.7,15.62826041176867
72.8,15.62362495472734
72.89999999999999,15.61898980116001
73.0,15.614354952392935
73.1,15.609720409750873
73.2,15.605086174557067
73.3,15.600452248133415
73.4,15.59581863180024
73.5,15.591185326876394
73.6,15.586552334679407
73.7,15.581919656525214
73.8,15.577287293728284
73.9,15.572655247601677
74.0,15.568023519457036
74.1,15.56339211060445
74.2,15.558761022352577
74.3,15.554130256008651
74.4,15.549499812878418
74.5,15.544869694266188
74.6,15.540239901474765
74.7,15.535610435805566
74.8,15.530981298558483
74.9,15.526352491032004
75.0,15.521724014523173
75.1,15.517095870327507
75.2,15.512468059739128
75.3,15.507840584050733
75.4,15.5032134445535
75.5,15.49858664253717
75.6,15.493960179290069
75.7,15.489334056099068
75.8,15.48470827424956
75.9,15.480082835025465
76.0,15.475457739709338
76.1,15.47083298958223
76.2,15.466208585923754
76.3,15.461584530012077
76.4,15.456960823123936
76.5,15.452337466534605
76.6,15.447714461517892
76.7,15.443091809346253
76.8,15.438469511290569
76.9,15.433847568620388
77.0,15.429225982603779
77.10000000000001,15.424604754507353
77.2,15.419983885596272
77.3,15.415363377134307
77.4,15.410743230383806
77.5,15.406123446605555
77.60000000000001,15.401504027059017
77.7,15.396884973002217
77.8,15.3922662856917
77.9,15.387647966382533
78.0,15.3830300163285
78.10000000000001,15.37841243678176
78.2,15.373795228993199
78.3,15.369178394212165
78.4,15.364561933686609
78.5,15.359945848663095
78.60000000000001,15.35533014038667
78.7,15.350714810101021
78.8,15.346099859048383
78.9,15.34148528846951
79.0,15.336871099603835
79.10000000000001,15.332257293689272
79.2,15.327643871962337
79.3,15.323030835658152
79.4,15.318418186010353
79.5,15.313805924251193
79.60000000000001,15.309194051611469
79.7,15.30458256932063
79.80000000000001,15.299971478606604
79.9,15.29536078069593
80.0,15.290750476813754
80.10000000000001,15.286140568183779
80.2,15.281531056028278
80.30000000000001,15.276921941568116
80.4,15.27231322602278
80.5,15.267704910610236
80.60000000000001,15.263096996547157
80.7,15.258489485048669
80.80000000000001,15.253882377328589
80.9,15.249275674599284
81.0,15.244669378071693
81.10000000000001,15.240063488955336
81.2,15.235458008458314
81.30000000000001,15.230852937787386
81.4,15.226248278147795
81.5,15.221644030743434
81.60000000000001,15.217040196776793
81.7,15.21243677744893
81.80000000000001,15.207833773959434
81.9,15.203231187506642
82.0,15.19862901928732
82.10000000000001,15.194027270496916
82.2,15.18942594232945
82.30000000000001,15.184825035977514
82.4,15.180224552632342
82.5,15.175624493483728
82.60000000000001,15.171024859720054
82.7,15.16642565252835
82.80000000000001,15.161826873094148
82.9,15.157228522601702
83.0,15.152630602233794
83.10000000000001,15.14803311317176
83.2,15.143436056595636
83.3,15.138839433683989
83.39999999999999,15.134243245614003
83.5,15.129647493561496
83.6,15.125052178700805
83.7,15.120457302205017
83.8,15.115862865245678
83.89999999999999,15.111268868992994
84.0,15.1066753146158
84.1,15.10208220328148
84.2,15.09748953615611
84.3,15.092897314404281
84.39999999999999,15.08830553918923
84.5,15.08371421167286
84.6,15.079123333015572
84.7,15.074532904376493
84.8,15.06994292691325
84.89999999999999,15.065353401782161
85.0,15.060764330138149
85.1,15.056175713134705
85.2,15.051587551923983
85.3,15.046999847656716
85.39999999999999,15.0424126014823
85.5,15.037825814548647
85.6,15.033239488002431
85.7,15.028653622988811
85.8,15.024068220651639
85.9,15.019483282133365
86.0,15.014898808575062
86.1,15.01031480111642
86.2,15.005731260895733
86.3,15.001148189049955
86.4,14.996565586714645
86.5,14.991983455023965
86.6,14.987401795110713
86.7,14.982820608106337
86.8,14.978239895140845
86.9,14.973659657342976
87.0,14.969079895840006
87.1,14.96450061175785
87.2,14.959921806221109
87.3,14.955343480352914
87.4,14.950765635275138
87.5,14.946188272108195
87.6,14.941611391971161
87.7,14.93703499598177
87.8,14.932459085256392
87.9,14.927883660909936
88.0,14.923308724056037
88.1,14.918734275806953
88.2,14.914160317273582
88.3,14.909586849565377
88.4,14.90501387379056
88.5,14.900441391055855
88.6,14.895869402466756
88.7,14.891297909127257
88.8,14.886726912140148
88.9,14.882156412606696
89.0,14.87758641162693
89.1,14.873016910299473
89.2,14.86844790972162
89.3,14.86387941098922
89.4,14.859311415196903
89.5,14.854743923437837
89.60000000000001,14.850176936803855
89.7,14.845610456385483
89.8,14.841044483271832
89.9,14.836479018550726
90.0,14.831914063308567
90.10000000000001,14.82734961863048
90.2,14.82278568560017
90.3,14.818222265300017
90.4,14.813659358811073
90.5,14.809096967213026
90.60000000000001,14.804535091584244
90.7,14.799973733001634
90.8,14.795412892540943
90.9,14.790852571276439
91.0,14.786292770281046
91.10000000000001,14.781733490626424
91.2,14.77717473338284
91.3,14.772616499619202
91.4,14.76805879040313
91.5,14.763501606800848
91.60000000000001,14.758944949877263
91.7,14.754388820695922
91.8,14.749833220319111
91.9,14.745278149807678
92.0,14.740723610221195
92.10000000000001,14.736169602617855
92.2,14.731616128054567
92.30000000000001,14.727063187586895
92.4,14.722510782268976
92.5,14.7179589131538
92.60000000000001,14.713407581292824
92.7,14.708856787736293
92.80000000000001,14.70430653353309
92.9,14.69975681973077
93.0,14.695207647375558
93.10000000000001,14.690659017512344
93.2,14.686110931184714
93.30000000000001,14.68156338943488
93.4,14.677016393303722
93.5,14.672469943830887
93.60000000000001,14.667924042054636
93.7,14.663378689011871
93.80000000000001,14.6588338857382
93.9,14.654289633267913
94.0,14.649745932634042
94.10000000000001,14.64520278486814
94.2,14.64066019100056
94.30000000000001,14.636118152060337
94.4,14.631576669075121
94.5,14.627035743071295
94.60000000000001,14.622495375073912
94.7,14.617955566106705
94.80000000000001,14.61341631719208
94.9,14.608877629351092
95.0,14.604339503603585
95.10000000000001,14.599801940968021
95.2,14.595264942461524
95.30000000000001,14.590728509099987
95.4,14.586192641897892
95.5,14.581657341868516
95.60000000000001,14.577122610023704
95.7,14.572588447374098
95.80000000000001,14.56805485492897
95.9,14.563521833696331
96.0,14.55898938468285
96.1,14.554457508893867
96.2,14.549926207333469
96.3,14.54539548100441
96.39999999999999,14.540865330908169
96.5,14.53633575804486
96.6,14.531806763413368
96.7,14.5272783480112
96.8,14.52275051283461
96.89999999999999,14.518223258878566
97.0,14.513696587136687
97.1,14.509170498601327
97.2,14.50464499426355
97.3,14.500120075113083
97.39999999999999,14.495595742138377
97.5,14.491071996326633
97.6,14.486548838663634
97.7,14.482026270134018
97.8,14.477504291721038
97.89999999999999,14.472982904406638
98.0,14.46846210917156
98.1,14.463941906995137
98.2,14.459422298855555
98.3,14.454903285729571
98.4,14.45038486859274
98.5,14.44586704841927
98.6,14.441349826182114
98.7,14.436833202853004
98.8,14.432317179402233
98.9,14.427801756798923
99.0,14.423286936010893
99.1,14.41877271800466
99.2,14.414259103745454
99.3,14.409746094197244
99.4,14.405233690322705
99.5,14.400721893083242
99.6,14.39621070343893
99.7,14.391700122348665
99.8,14.387190150769978
99.9,14.382680789659146
100.0,14.378172039971172
