Antiviral,Monocitos susceptiveis/uL
22.5,120.57420928077474
22.6,120.60929219844752
22.7,120.64436749049149
22.8,120.67943515409524
22.900000000000002,120.71449518645416
23.0,120.7495475847691
23.1,120.78459234624725
23.200000000000003,120.81962946810118
23.3,120.85465894754964
23.400000000000002,120.88968078181743
23.5,120.92469496813479
23.6,120.95970150373854
23.700000000000003,120.99470038587073
23.8,121.02969161177955
23.900000000000002,121.06467517871933
24.0,121.09965108394987
24.099999999999998,121.13461932473705
24.2,121.1695798983525
24.3,121.20453280207394
24.4,121.23947803318472
24.5,121.27441558897421
24.6,121.3093454667373
24.7,121.3442676637753
24.8,121.37918217739485
24.9,121.41408900490845
25.0,121.44898814363508
25.1,121.48387959089868
25.2,121.51876334402932
25.3,121.55363940036321
25.4,121.58850775724204
25.5,121.62336841201332
25.6,121.65822136203055
25.7,121.69306660465283
25.8,121.72790413724522
25.900000000000002,121.76273395717833
26.0,121.79755606182897
26.1,121.8323704485792
26.200000000000003,121.86717711481737
26.3,121.90197605793729
26.400000000000002,121.93676727533843
26.5,121.97155076442655
26.6,122.00632652261262
26.700000000000003,122.04109454731373
26.8,122.07585483595234
26.900000000000002,122.11060738595704
27.0,122.14535219476197
27.1,122.18008925980698
27.200000000000003,122.21481857853783
27.3,122.24954014840567
27.400000000000002,122.28425396686785
27.500000000000004,122.31896003138712
27.6,122.35365833943182
27.700000000000003,122.38834888847644
27.800000000000004,122.42303167600065
27.900000000000002,122.45770669949023
28.000000000000004,122.49237395643648
28.1,122.52703344433657
28.200000000000003,122.56168516069295
28.300000000000004,122.59632910301411
28.400000000000002,122.6309652688142
28.500000000000004,122.66559365561277
28.6,122.70021426093558
28.700000000000003,122.73482708231332
28.800000000000004,122.76943211728286
28.9,122.80402936338663
28.999999999999996,122.83861881817259
29.099999999999998,122.8732004791945
29.2,122.90777434401159
29.299999999999997,122.94234041018896
29.4,122.97689867529702
29.5,123.0114491369121
29.599999999999998,123.04599179261602
29.7,123.08052663999626
29.799999999999997,123.11505367664567
29.9,123.14957290016329
30.0,123.18408430815312
30.099999999999998,123.21858789822518
30.2,123.25308366799494
30.3,123.28757161508344
30.4,123.3220517371173
30.5,123.35652403172892
30.599999999999998,123.39098849655583
30.7,123.42544512924165
30.8,123.4598939274354
30.9,123.49433488879123
31.0,123.52876801096954
31.1,123.56319329163595
31.2,123.5976107284615
31.3,123.63202031912301
31.4,123.66642206130273
31.5,123.70081595268843
31.6,123.73520199097345
31.7,123.76958017385685
31.8,123.80395049904268
31.900000000000002,123.83831296424106
32.0,123.87266756716737
32.1,123.90701430554246
32.2,123.941353177093
32.300000000000004,123.97568417955065
32.4,124.01000731065294
32.5,124.04432256814292
32.6,124.0786299497687
32.7,124.11292945328442
32.800000000000004,124.14722107644938
32.9,124.18150481702827
33.0,124.21578067279171
33.1,124.25004864151526
33.2,124.28430872098006
33.300000000000004,124.31856090897293
33.4,124.35280520328591
33.5,124.3870416017168
33.6,124.42127010206845
33.7,124.45549070214929
33.800000000000004,124.48970339977328
33.900000000000006,124.52390819275963
34.0,124.55810507893312
34.1,124.59229405612409
34.2,124.62647512216782
34.300000000000004,124.66064827490554
34.400000000000006,124.69481351218356
34.5,124.7289708318535
34.6,124.7631202317728
34.7,124.7972617098038
34.800000000000004,124.83139526381453
34.900000000000006,124.8655208916785
35.0,124.89963859127424
35.1,124.93374836048584
35.199999999999996,124.96785019720288
35.3,125.00194409932004
35.4,125.03603006473745
35.5,125.07010809136106
35.6,125.10417817710129
35.699999999999996,125.1382403198746
35.8,125.17229451760258
35.9,125.20634076821199
36.0,125.24037906963511
36.1,125.27440941980964
36.199999999999996,125.30843181667841
36.3,125.34244625818971
36.4,125.3764527422968
36.5,125.41045126695873
36.6,125.44444183013975
36.7,125.47842442980908
36.8,125.51239906394146
36.9,125.54636573051714
37.0,125.58032442752132
37.1,125.61427515294451
37.2,125.64821790478258
37.3,125.68215268103685
37.4,125.71607947971367
37.5,125.74999829882472
37.6,125.78390913638681
37.7,125.81781199042247
37.8,125.85170685895883
37.9,125.88559374002868
38.0,125.91947263167017
38.1,125.95334353192594
38.2,125.98720643884508
38.3,126.02106135048074
38.4,126.054908264892
38.5,126.08874718014293
38.6,126.12257809430265
38.7,126.1564010054459
38.800000000000004,126.19021591165222
38.9,126.22402281100669
39.0,126.25782170159925
39.1,126.2916125815253
39.2,126.32539544888527
39.300000000000004,126.35917030178483
39.4,126.39293713833497
39.5,126.42669595665143
39.6,126.46044675485575
39.7,126.49418953107414
39.800000000000004,126.52792428343795
39.900000000000006,126.56165101008419
40.0,126.59536970915448
40.1,126.62908037879582
40.2,126.66278301716038
40.300000000000004,126.69647762240523
40.400000000000006,126.7301641926932
40.5,126.76384272619134
40.6,126.79751322107245
40.7,126.83117567551454
40.800000000000004,126.86483008770003
40.900000000000006,126.89847645581723
41.0,126.9321147780592
41.1,126.96574505262406
41.2,126.99936727771534
41.300000000000004,127.03298145154109
41.400000000000006,127.066587572315
41.5,127.10018563825567
41.6,127.13377564758652
41.699999999999996,127.16735759853646
41.8,127.20093148933931
41.9,127.23449731823389
42.0,127.26805508346392
42.1,127.3016047832786
42.199999999999996,127.33514641593196
42.3,127.36867997968304
42.4,127.4022054727959
42.5,127.43572289353975
42.6,127.46923224018876
42.699999999999996,127.50273351102214
42.8,127.53622670432429
42.9,127.5697118183844
43.0,127.60318885149664
43.1,127.63665780196033
43.2,127.67011866808006
43.3,127.70357144816478
43.4,127.73701614052905
43.5,127.77045274349219
43.6,127.80388125537826
43.7,127.83730167451677
43.8,127.8707139992419
43.9,127.90411822789301
44.0,127.93751435881406
44.1,127.97090239035442
44.2,128.00428232086836
44.3,128.03765414871467
44.4,128.07101787225753
44.5,128.10437348986616
44.6,128.13772099991425
44.7,128.17106040078076
44.800000000000004,128.20439169084963
44.9,128.23771486850936
45.0,128.27102993215422
45.1,128.30433688018215
45.2,128.33763571099715
45.300000000000004,128.37092642300746
45.4,128.40420901462633
45.5,128.43748348427224
45.6,128.4707498303684
45.7,128.50400805134268
45.800000000000004,128.53725814562824
45.9,128.57050011166268
46.0,128.60373394788874
46.1,128.63695965275429
46.2,128.67017722471164
46.300000000000004,128.703386662218
46.400000000000006,128.7365879637359
46.5,128.76978112773222
46.6,128.8029661526788
46.7,128.83614303705264
46.800000000000004,128.86931177933528
46.900000000000006,128.9024723780132
47.0,128.93562483157757
47.1,128.96876913852486
47.2,129.0019052973557
47.300000000000004,129.03503330657594
47.400000000000006,129.06815316469638
47.5,129.10126487023257
47.6,129.1343684217044
47.7,129.16746381763713
47.800000000000004,129.20055105656067
47.900000000000006,129.23363013700953
48.0,129.26670105752336
48.1,129.29976381664616
48.199999999999996,129.33281841292725
48.3,129.36586484492014
48.4,129.39890311118376
48.5,129.43193321028124
48.6,129.4649551407807
48.699999999999996,129.497968901255
48.8,129.53097449028195
48.9,129.56397190644392
49.0,129.59696114832795
49.1,129.6299422145262
49.2,129.66291510363502
49.3,129.69587981425596
49.4,129.728836344995
49.5,129.7617846944631
49.6,129.79472486127594
49.7,129.82765684405345
49.8,129.8605806414211
49.9,129.89349625200816
50.0,129.92640367444938
50.1,129.95930290738372
50.2,129.99219394945501
50.3,130.02507679931165
50.4,130.0579514556071
50.5,130.0908179169991
50.6,130.1236761821501
50.7,130.15652624972745
50.8,130.18936811840308
50.9,130.22220178685356
51.0,130.25502725376015
51.1,130.2878445178086
51.2,130.3206535776897
51.300000000000004,130.35345443209852
51.4,130.3862470797348
51.5,130.41903151930313
51.6,130.45180774951265
51.7,130.48457576907705
51.800000000000004,130.5173355767148
51.9,130.55008717114882
52.0,130.58283055110672
52.1,130.61556571532088
52.2,130.64829266252784
52.300000000000004,130.68101139146935
52.400000000000006,130.71372190089136
52.5,130.74642418954443
52.6,130.779118256184
52.7,130.81180409956949
52.800000000000004,130.84448171846572
52.900000000000006,130.87715111164164
53.0,130.90981227787066
53.1,130.94246521593098
53.2,130.97510992460525
53.300000000000004,131.00774640268074
53.400000000000006,131.04037464894932
53.5,131.07299466220732
53.6,131.1056064412557
53.7,131.1382099848997
53.800000000000004,131.17080529194976
53.900000000000006,131.20339236122015
54.0,131.23597119153004
54.1,131.2685417817028
54.2,131.30110413056676
54.300000000000004,131.33365823695453
54.400000000000006,131.3662040997032
54.50000000000001,131.3987417176545
54.6,131.4312710896546
54.7,131.46379221455408
54.800000000000004,131.49630509120817
54.900000000000006,131.52880971847648
55.00000000000001,131.56130609522324
55.1,131.59379422031697
55.2,131.62627409263078
55.300000000000004,131.65874571104249
55.400000000000006,131.69120907443377
55.50000000000001,131.72366418169142
55.60000000000001,131.7561110317062
55.7,131.78854962337374
55.800000000000004,131.82097995559386
55.900000000000006,131.85340202727096
56.00000000000001,131.88581583731363
56.10000000000001,131.91822138463527
56.2,131.9506186681535
56.300000000000004,131.98300768679053
56.400000000000006,132.01538843947262
56.50000000000001,132.04776092513083
56.60000000000001,132.08012514270055
56.7,132.11248109112145
56.800000000000004,132.14482876933792
56.900000000000006,132.17716817629835
57.00000000000001,132.20949931095583
57.10000000000001,132.24182217226763
57.2,132.27413675919584
57.300000000000004,132.30644307070625
57.400000000000006,132.3387411057695
57.50000000000001,132.3710308633608
57.60000000000001,132.40331234245912
57.699999999999996,132.43558554204822
57.8,132.46785046111617
57.9,132.50010709865563
57.99999999999999,132.532355453663
58.099999999999994,132.56459552513945
58.199999999999996,132.5968273120906
58.3,132.6290508135263
58.4,132.6612660284606
58.5,132.69347295591191
58.599999999999994,132.72567159490325
58.699999999999996,132.75786194446164
58.8,132.7900440036186
58.9,132.82221777141
59.0,132.85438324687584
59.099999999999994,132.88654042906066
59.199999999999996,132.91868931701305
59.3,132.9508299097861
59.4,132.9829622064372
59.5,133.01508620602795
59.599999999999994,133.0472019076244
59.699999999999996,133.0793093102965
59.8,133.1114084131188
59.9,133.14349921517027
60.0,133.17558171553378
60.099999999999994,133.20765591329663
60.199999999999996,133.23972180755047
60.3,133.271779397391
60.4,133.30382868191833
60.5,133.33586966023694
60.6,133.3679023314553
60.699999999999996,133.3999266946863
60.8,133.43194274904693
60.9,133.4639504936586
61.0,133.4959499276466
61.1,133.52794105014098
61.199999999999996,133.55992386027563
61.3,133.59189835718863
61.4,133.62386454002248
61.5,133.65582240792372
61.6,133.68777196004345
61.7,133.7197131955364
61.8,133.75164611356197
61.9,133.78357071328332
62.0,133.81548699386838
62.1,133.84739495448878
62.2,133.8792945943204
62.3,133.9111859125435
62.4,133.9430689083424
62.5,133.97494358090552
62.6,134.00680992942543
62.7,134.03866795309915
62.8,134.07051765112763
62.9,134.10235902271566
63.0,134.13419206707275
63.1,134.16601678341223
63.2,134.19783317095167
63.3,134.22964122891267
63.4,134.26144095652094
63.5,134.29323235300657
63.6,134.3250154176037
63.7,134.35679014955033
63.800000000000004,134.38855654808847
63.9,134.42031461246498
64.0,134.45206434192997
64.1,134.48380573573823
64.2,134.51553879314832
64.3,134.54726351342305
64.4,134.5789798958292
64.5,134.610687939638
64.60000000000001,134.64238764412403
64.7,134.67407900856662
64.8,134.705762032249
64.9,134.73743671445825
65.0,134.76910305448578
65.10000000000001,134.80076105162672
65.2,134.8324107051806
65.3,134.864052014451
65.4,134.89568497874524
65.5,134.927309597375
65.60000000000001,134.9589258696557
65.7,134.99053379490704
65.8,135.0221333724527
65.9,135.05372460162027
66.0,135.08530748174132
66.10000000000001,135.11688201215168
66.2,135.14844819219104
66.3,135.18000602120316
66.4,135.21155549853583
66.5,135.2430966235405
66.60000000000001,135.27462939557313
66.7,135.3061538139933
66.8,135.3376698781647
66.9,135.36917758745503
67.0,135.40067694123607
67.10000000000001,135.43216793888334
67.2,135.46365057977656
67.30000000000001,135.49512486329903
67.4,135.52659078883846
67.5,135.5580483557864
67.60000000000001,135.5894975635382
67.7,135.62093841149334
67.80000000000001,135.6523708990548
67.9,135.68379502563067
68.0,135.71521079063135
68.10000000000001,135.74661819347236
68.2,135.77801723357265
68.30000000000001,135.8094079103554
68.4,135.84079022324732
68.5,135.87216417167943
68.60000000000001,135.9035297550865
68.7,135.93488697290715
68.80000000000001,135.966235824584
68.9,135.99757630956333
69.0,136.0289084272957
69.10000000000001,136.06023217723538
69.2,136.09154755884038
69.30000000000001,136.12285457157296
69.4,136.15415321489877
69.5,136.1854434882877
69.60000000000001,136.21672539121352
69.7,136.24799892315366
69.80000000000001,136.27926408358945
69.9,136.31052087200632
70.0,136.3417692878934
70.10000000000001,136.37300933074349
70.2,136.40424100005345
70.30000000000001,136.43546429532398
70.39999999999999,136.46667921605956
70.5,136.49788576176854
70.6,136.529083931963
70.7,136.56027372615893
70.8,136.5914551438762
70.89999999999999,136.6226281846385
71.0,136.65379284797322
71.1,136.68494913341152
71.2,136.71609704048865
71.3,136.74723656874318
71.39999999999999,136.77836771771808
71.5,136.80949048695973
71.6,136.84060487601832
71.7,136.8717108844477
71.8,136.90280851180617
71.89999999999999,136.93389775765493
72.0,136.96497862155957
72.1,136.99605110308914
72.2,137.02711520181646
72.3,137.05817091731836
72.39999999999999,137.08921824917527
72.5,137.12025719697115
72.6,137.15128776029428
72.7,137.18230993873593
72.8,137.213323731892
72.89999999999999,137.2443291393611
73.0,137.27532616074677
73.1,137.30631479565503
73.2,137.33729504369657
73.3,137.36826690448527
73.4,137.39923037763919
73.5,137.4301854627796
73.6,137.4611321595318
73.7,137.49207046752497
73.8,137.52300038639106
73.9,137.55392191576692
74.0,137.5848350552926
74.1,137.61573980461162
74.2,137.64663616337145
74.3,137.67752413122292
74.4,137.7084037078212
74.5,137.7392748928244
74.6,137.77013768589478
74.7,137.8009920866979
74.8,137.8318380949035
74.9,137.8626757101843
75.0,137.89350493221744
75.1,137.92432576068293
75.2,137.95513819526505
75.3,137.9859422356512
75.4,138.01673788153317
75.5,138.04752513260547
75.6,138.07830398856686
75.7,138.10907444911948
75.8,138.13983651396921
75.9,138.1705901828254
76.0,138.20133545540136
76.1,138.23207233141332
76.2,138.26280081058195
76.3,138.293520892631
76.4,138.32423257728792
76.5,138.35493586428376
76.6,138.3856307533533
76.7,138.41631724423462
76.8,138.44699533666974
76.9,138.47766503040395
77.0,138.50832632518615
77.10000000000001,138.53897922076922
77.2,138.56962371690895
77.3,138.6002598133652
77.4,138.63088750990096
77.5,138.66150680628348
77.60000000000001,138.69211770228267
77.7,138.72272019767263
77.8,138.75331429223078
77.9,138.78389998573826
78.0,138.81447727797936
78.10000000000001,138.84504616874221
78.2,138.87560665781822
78.3,138.906158745003
78.4,138.93670243009444
78.5,138.96723771289533
78.60000000000001,138.9977645932108
78.7,139.0282830708505
78.8,139.0587931456268
78.9,139.08929481735575
79.0,139.11978808585724
79.10000000000001,139.1502729509544
79.2,139.18074941247366
79.3,139.21121747024537
79.4,139.24167712410306
79.5,139.27212837388385
79.60000000000001,139.30257121942813
79.7,139.33300566058014
79.80000000000001,139.36343169718725
79.9,139.3938493291004
80.0,139.42425855617395
80.10000000000001,139.454659378266
80.2,139.48505179523764
80.30000000000001,139.5154358069536
80.4,139.545811413282
80.5,139.57617861409494
80.60000000000001,139.606537409267
80.7,139.6368877986769
80.80000000000001,139.66722978220645
80.9,139.6975633597412
81.0,139.72788853116984
81.10000000000001,139.75820529638455
81.2,139.78851365528067
81.30000000000001,139.81881360775765
81.4,139.84910515371746
81.5,139.87938829306603
81.60000000000001,139.9096630257129
81.7,139.93992935157038
81.80000000000001,139.97018727055422
81.9,140.00043678258427
82.0,140.03067788758298
82.10000000000001,140.0609105854765
82.2,140.09113487619442
82.30000000000001,140.1213507596694
82.4,140.15155823583797
82.5,140.18175730463946
82.60000000000001,140.21194796601694
82.7,140.24213021991673
82.80000000000001,140.2723040662884
82.9,140.30246950508493
83.0,140.3326265362627
83.10000000000001,140.3627751597814
83.2,140.39291537560413
83.3,140.42304718369712
83.39999999999999,140.45317058402986
83.5,140.4832855765757
83.6,140.51339216131063
83.7,140.54349033821467
83.8,140.57358010727035
83.89999999999999,140.6036614684639
84.0,140.63373442178528
84.1,140.66379896722722
84.2,140.69385510478554
84.3,140.72390283445978
84.39999999999999,140.75394215625303
84.5,140.78397307017084
84.6,140.81399557622277
84.7,140.84400967442141
84.8,140.8740153647825
84.89999999999999,140.9040126473251
85.0,140.93400152207175
85.1,140.96398198904785
85.2,140.99395404828266
85.3,141.02391769980798
85.39999999999999,141.05387294365948
85.5,141.0838197798756
85.6,141.11375820849838
85.7,141.14368822957306
85.8,141.17360984314757
85.9,141.20352304927408
86.0,141.23342784800698
86.1,141.2633242394047
86.2,141.29321222352834
86.3,141.32309180044226
86.4,141.35296297021435
86.5,141.3828257329156
86.6,141.41268008861988
86.7,141.44252603740475
86.8,141.4723635793505
86.9,141.5021927145412
87.0,141.53201344306348
87.1,141.56182576500737
87.2,141.59162968046667
87.3,141.62142518953726
87.4,141.65121229231906
87.5,141.6809909889148
87.6,141.71076127943056
87.7,141.74052316397533
87.8,141.77027664266166
87.9,141.80002171560474
88.0,141.82975838292344
88.1,141.85948664473932
88.2,141.88920650117748
88.3,141.9189179523659
88.4,141.94862099843576
88.5,141.97831563952138
88.6,142.0080018757603
88.7,142.0376797072929
88.8,142.06734913426325
88.9,142.09701015681793
89.0,142.12666277510698
89.1,142.15630698928362
89.2,142.18594279950378
89.3,142.21557020592687
89.4,142.24518920871512
89.5,142.27479980803426
89.60000000000001,142.30440200405286
89.7,142.3339957969423
89.8,142.3635811868776
89.9,142.39315817403659
90.0,142.42272675860013
90.10000000000001,142.45228694075232
90.2,142.48183872068003
90.3,142.51138209857362
90.4,142.54091707462615
90.5,142.57044364903402
90.60000000000001,142.5999618219965
90.7,142.62947159371572
90.8,142.65897296439752
90.9,142.68846593425033
91.0,142.71795050348553
91.10000000000001,142.74742667231757
91.2,142.77689444096438
91.3,142.80635380964628
91.4,142.83580477858723
91.5,142.86524734801375
91.60000000000001,142.89468151815535
91.7,142.92410728924528
91.8,142.95352466151886
91.9,142.98293363521492
92.0,143.01233421057537
92.10000000000001,143.04172638784485
92.2,143.07111016727112
92.30000000000001,143.10048554910517
92.4,143.12985253360057
92.5,143.15921112101395
92.60000000000001,143.18856131160513
92.7,143.21790310563705
92.80000000000001,143.2472365033751
92.9,143.2765615050881
93.0,143.30587811104763
93.10000000000001,143.33518632152845
93.2,143.36448613680795
93.30000000000001,143.39377755716677
93.4,143.4230605828883
93.5,143.45233521425905
93.60000000000001,143.48160145156845
93.7,143.51085929510882
93.80000000000001,143.54010874517533
93.9,143.56934980206634
94.0,143.59858246608306
94.10000000000001,143.6278067375293
94.2,143.65702261671225
94.30000000000001,143.686230103942
94.4,143.71542919953131
94.5,143.74461990379586
94.60000000000001,143.77380221705428
94.7,143.8029761396285
94.80000000000001,143.83214167184292
94.9,143.8612988140247
95.0,143.89044756650435
95.10000000000001,143.91958792961506
95.2,143.9487199036931
95.30000000000001,143.97784348907717
95.4,144.0069586861095
95.5,144.03606549513447
95.60000000000001,144.06516391649984
95.7,144.09425395055632
95.80000000000001,144.12333559765725
95.9,144.15240885815862
96.0,144.1814737324199
96.1,144.21053022080287
96.2,144.23957832367248
96.3,144.26861804139614
96.39999999999999,144.29764937434487
96.5,144.3266723228916
96.6,144.355686887413
96.7,144.38469306828782
96.8,144.41369086589808
96.89999999999999,144.44268028062854
97.0,144.47166131286673
97.1,144.5006339630029
97.2,144.52959823143075
97.3,144.55855411854589
97.39999999999999,144.58750162474735
97.5,144.61644075043674
97.6,144.64537149601858
97.7,144.67429386189997
97.8,144.70320784849142
97.89999999999999,144.73211345620538
98.0,144.76101068545782
98.1,144.78989953666692
98.2,144.81878001025413
98.3,144.84765210664355
98.4,144.87651582626185
98.5,144.9053711695388
98.6,144.9342181369065
98.7,144.96305672880018
98.8,144.99188694565794
98.9,145.0207087879205
99.0,145.04952225603085
99.1,145.0783273504356
99.2,145.10712407158348
99.3,145.13591241992614
99.4,145.1646923959182
99.5,145.1934640000168
99.6,145.22222723268192
99.7,145.25098209437598
99.8,145.27972858556433
99.9,145.30846670671542
100.0,145.33719645829984
