Antiviral,Linfocitos T/uL
30.7,4242.9060410499
30.8,4240.933751127548
30.9,4238.962274246915
31.0,4236.991612130322
31.1,4235.021766496995
31.2,4233.052739063072
31.3,4231.084531541609
31.4,4229.11714564257
31.5,4227.150583072814
31.6,4225.184845536093
31.7,4223.219934733045
31.8,4221.2558523612015
31.900000000000002,4219.2926001149435
32.0,4217.33017968556
32.1,4215.368592761166
32.2,4213.407841026765
32.300000000000004,4211.447926164191
32.4,4209.488849852155
32.5,4207.5306137661755
32.6,4205.5732195786295
32.7,4203.616668958723
32.800000000000004,4201.660963572478
32.9,4199.706105082744
33.0,4197.752095149191
33.1,4195.798935428285
33.2,4193.846627573308
33.300000000000004,4191.895173234327
33.4,4189.944574058219
33.5,4187.994831688627
33.6,4186.045947766004
33.7,4184.0979239275575
33.800000000000004,4182.150761807279
33.900000000000006,4180.204463035924
34.0,4178.259029241004
34.1,4176.314462046804
34.2,4174.370763074334
34.300000000000004,4172.427933941375
34.400000000000006,4170.485976262443
34.5,4168.5448916487785
34.6,4166.604681708371
34.7,4164.665348045922
34.800000000000004,4162.726892262864
34.900000000000006,4160.7893159573405
35.0,4158.852620724213
35.1,4156.916808155044
35.199999999999996,4154.981879838096
35.3,4153.047837358333
35.4,4151.1146822974215
35.5,4149.182416233693
35.6,4147.251040742178
35.699999999999996,4145.320557394585
35.8,4143.390967759288
35.9,4141.462273401342
36.0,4139.534475882451
36.1,4137.607576760997
36.199999999999996,4135.681577591999
36.3,4133.7564799271395
36.4,4131.83228531474
36.5,4129.908995299773
36.6,4127.98661142384
36.7,4126.065135225173
36.8,4124.144568238648
36.9,4122.2249119957505
37.0,4120.30616802459
37.1,4118.388337849891
37.2,4116.471422992994
37.3,4114.555424971837
37.4,4112.640345300977
37.5,4110.726185491554
37.6,4108.812947051319
37.7,4106.900631484586
37.8,4104.989240292289
37.9,4103.07877497192
38.0,4101.1692370175615
38.1,4099.260627919865
38.2,4097.352949166056
38.3,4095.4462022399184
38.4,4093.5403886218155
38.5,4091.6355097886517
38.6,4089.7315672138952
38.7,4087.828562367563
38.800000000000004,4085.9264967162153
38.9,4084.0253717229634
39.0,4082.1251888474535
39.1,4080.225949545869
39.2,4078.3276552709217
39.300000000000004,4076.4303074718623
39.4,4074.5339075944526
39.5,4072.638457080985
39.6,4070.7439573702677
39.7,4068.8504098976205
39.800000000000004,4066.9578160948718
39.900000000000006,4065.0661773903735
40.0,4063.175495208958
40.1,4061.2857709719624
40.2,4059.3970060972424
40.300000000000004,4057.5092019991303
40.400000000000006,4055.622360088434
40.5,4053.7364817724797
40.6,4051.8515684550534
40.7,4049.9676215364298
40.800000000000004,4048.084642413364
40.900000000000006,4046.202632479076
41.0,4044.321593123264
41.1,4042.441525732091
41.2,4040.5624316881826
41.300000000000004,4038.6843123706276
41.400000000000006,4036.8071691549785
41.5,4034.9310034132254
41.6,4033.055816513832
41.699999999999996,4031.181609821696
41.8,4029.3083846981717
41.9,4027.4361425010475
42.0,4025.564884584554
42.1,4023.6946122993663
42.199999999999996,4021.825326992592
42.3,4019.9570300077594
42.4,4018.0897226848433
42.5,4016.223406360231
42.6,4014.3580823667417
42.699999999999996,4012.4937520336084
42.8,4010.630416686487
42.9,4008.7680776474544
43.0,4006.9067362349856
43.1,4005.0463937639765
43.2,4003.187051545738
43.3,4001.3287108879686
43.4,3999.471373094787
43.5,3997.615039466695
43.6,3995.7597113006054
43.7,3993.905389889823
43.8,3992.0520765240485
43.9,3990.1997724893617
44.0,3988.348479068246
44.1,3986.4981975395635
44.2,3984.6489291785615
44.3,3982.8006752568663
44.4,3980.953437042494
44.5,3979.107215799814
44.6,3977.2620127895993
44.7,3975.417829268991
44.800000000000004,3973.5746664914764
44.9,3971.7325257069315
45.0,3969.891408161608
45.1,3968.051315098101
45.2,3966.212247755381
45.300000000000004,3964.3742073687768
45.4,3962.53719516998
45.5,3960.7012123870268
45.6,3958.8662602443246
45.7,3957.032339962627
45.800000000000004,3955.1994527590314
45.9,3953.36759984699
46.0,3951.536782436316
46.1,3949.707001733155
46.2,3947.8782589399907
46.300000000000004,3946.050555255666
46.400000000000006,3944.2238918753587
46.5,3942.398269990579
46.6,3940.573690789186
46.7,3938.7501554553705
46.800000000000004,3936.9276651696587
46.900000000000006,3935.106221108902
47.0,3933.2858244462955
47.1,3931.4664763513615
47.2,3929.6481779899545
47.300000000000004,3927.830930524242
47.400000000000006,3926.014735112728
47.5,3924.1995929102472
47.6,3922.3855050679545
47.7,3920.5724727333136
47.800000000000004,3918.760497050124
47.900000000000006,3916.949579158505
48.0,3915.139720194882
48.1,3913.330921292013
48.199999999999996,3911.523183578959
48.3,3909.7165081811063
48.4,3907.9108962201476
48.5,3906.106348814093
48.6,3904.3028670772615
48.699999999999996,3902.5004521202873
48.8,3900.699105050113
48.9,3898.898826969985
49.0,3897.099618979462
49.1,3895.301482174404
49.2,3893.504417646997
49.3,3891.7084264857062
49.4,3889.91350977531
49.5,3888.119668596905
49.6,3886.3269040278633
49.7,3884.535217141889
49.8,3882.744609008963
49.9,3880.955080695387
50.0,3879.1666332637406
50.1,3877.3792677729225
50.2,3875.592985278126
50.3,3873.807786830835
50.4,3872.023673478835
50.5,3870.240646266211
50.6,3868.4587062333408
50.7,3866.6778544169065
50.8,3864.8980918498683
50.9,3863.119419561509
51.0,3861.3418385773775
51.1,3859.5653499193368
51.2,3857.7899546055355
51.300000000000004,3856.015653650415
51.4,3854.2424480647196
51.5,3852.470338855478
51.6,3850.699327026014
51.7,3848.929413575945
51.800000000000004,3847.160599501181
51.9,3845.3928857939254
52.0,3843.6262734426696
52.1,3841.860763432202
52.2,3840.0963567436042
52.300000000000004,3838.3330543542443
52.400000000000006,3836.57085723779
52.5,3834.809766364184
52.6,3833.0497826996943
52.7,3831.290907206845
52.800000000000004,3829.533140844473
52.900000000000006,3827.7764845676998
53.0,3826.020939327941
53.1,3824.266506072908
53.2,3822.5131857466035
53.300000000000004,3820.760979289322
53.400000000000006,3819.0098876376483
53.5,3817.2599117244645
53.6,3815.5110524789443
53.7,3813.7633108265627
53.800000000000004,3812.016687689072
53.900000000000006,3810.271183984539
54.0,3808.52680062731
54.1,3806.783538528043
54.2,3805.041398593673
54.300000000000004,3803.300381727441
54.400000000000006,3801.5604888288863
54.50000000000001,3799.821720793841
54.6,3798.0840785144383
54.7,3796.3475628791157
54.800000000000004,3794.612174772593
54.900000000000006,3792.877915075904
55.00000000000001,3791.144784666375
55.1,3789.412784417637
55.2,3787.6819151996274
55.300000000000004,3785.9521778785684
55.400000000000006,3784.2235733170055
55.50000000000001,3782.496102373775
55.60000000000001,3780.769765904028
55.7,3779.0445647592096
55.800000000000004,3777.3204997870685
55.900000000000006,3775.597571831676
56.00000000000001,3773.875781733408
56.10000000000001,3772.155130328935
56.2,3770.4356184512517
56.300000000000004,3768.717246929653
56.400000000000006,3767.0000165897472
56.50000000000001,3765.2839282534633
56.60000000000001,3763.568982739038
56.7,3761.855180861022
56.800000000000004,3760.142523430279
56.900000000000006,3758.431011254001
57.00000000000001,3756.7206451356806
57.10000000000001,3755.0114258751455
57.2,3753.303354268531
57.300000000000004,3751.5964311083
57.400000000000006,3749.8906571832426
57.50000000000001,3748.18603327846
57.60000000000001,3746.4825601753896
57.699999999999996,3744.7802386517815
57.8,3743.0790694817383
57.9,3741.379053435663
57.99999999999999,3739.6801912803053
58.099999999999994,3737.9824837787455
58.199999999999996,3736.2859316903855
58.3,3734.5905357709808
58.4,3732.8962967726043
58.5,3731.2032154436847
58.599999999999994,3729.5112925289627
58.699999999999996,3727.8205287695464
58.8,3726.1309249028627
58.9,3724.4424816627125
59.0,3722.7551997792048
59.099999999999994,3721.069079978821
59.199999999999996,3719.3841229843847
59.3,3717.700329515065
59.4,3716.0177002863775
59.5,3714.336236010208
59.599999999999994,3712.6559373947853
59.699999999999996,3710.976805144691
59.8,3709.2988399608726
59.9,3707.6220425406364
60.0,3705.946413577651
60.099999999999994,3704.271953761947
60.199999999999996,3702.5986637799188
60.3,3700.9265443143327
60.4,3699.255596044317
60.5,3697.5858196453883
60.6,3695.917215789406
60.699999999999996,3694.2497851446424
60.8,3692.583528375712
60.9,3690.9184461436257
61.0,3689.2545391057843
61.1,3687.591807915946
61.199999999999996,3685.930253224275
61.3,3684.2698756773207
61.4,3682.6106759180075
61.5,3680.9526545856684
61.6,3679.295812316021
61.7,3677.6401497411816
61.8,3675.985667489657
61.9,3674.33236618637
62.0,3672.6802464526327
62.1,3671.0293089061565
62.2,3669.379554161082
62.3,3667.7309828279303
62.4,3666.083595513658
62.5,3664.4373928216246
62.6,3662.7923753516106
62.7,3661.1485436998064
62.8,3659.505898458831
62.9,3657.864440217725
63.0,3656.224169561951
63.1,3654.5850870734052
63.2,3652.9471933304135
63.3,3651.310488907733
63.4,3649.6749743765527
63.5,3648.0406503045083
63.6,3646.407517255669
63.7,3644.775575790552
63.800000000000004,3643.1448264661162
63.9,3641.515269835779
64.0,3639.88690644939
64.1,3638.25973685327
64.2,3636.6337615901907
64.3,3635.0089811993753
64.4,3633.3853962165263
64.5,3631.7630071737926
64.60000000000001,3630.141814599802
64.7,3628.5218190196447
64.8,3626.903020954889
64.9,3625.28542092358
65.0,3623.669019440232
65.10000000000001,3622.053817015852
65.2,3620.4398141579295
65.3,3618.827011370428
65.4,3617.21540915382
65.5,3615.6050080050563
65.60000000000001,3613.9958084175873
65.7,3612.3878108813706
65.8,3610.7810158828484
65.9,3609.1754239049856
66.0,3607.5710354272437
66.10000000000001,3605.967850925599
66.2,3604.3658708725443
66.3,3602.7650957370756
66.4,3601.1655259847284
66.5,3599.567162077546
66.60000000000001,3597.9700044741026
66.7,3596.3740536295045
66.8,3594.7793099953938
66.9,3593.185774019932
67.0,3591.5934461478364
67.10000000000001,3590.0023268203586
67.2,3588.412416475294
67.30000000000001,3586.823715546994
67.4,3585.2362244663527
67.5,3583.6499436608246
67.60000000000001,3582.06487355442
67.7,3580.481014567715
67.80000000000001,3578.898367117837
67.9,3577.316931618508
68.0,3575.73670847999
68.10000000000001,3574.1576981091403
68.2,3572.5799009093953
68.30000000000001,3571.003317280757
68.4,3569.4279476198326
68.5,3567.8537923198014
68.60000000000001,3566.2808517704457
68.7,3564.709126358136
68.80000000000001,3563.1386164658475
68.9,3561.569322473148
69.0,3560.001244756231
69.10000000000001,3558.434383687877
69.2,3556.868739637497
69.30000000000001,3555.3043129711027
69.4,3553.741104051344
69.5,3552.1791132374806
69.60000000000001,3550.6183408854067
69.7,3549.058787347645
69.80000000000001,3547.5004529733505
69.9,3545.943338108328
70.0,3544.387443095009
70.10000000000001,3542.8327682724794
70.2,3541.279313976479
70.30000000000001,3539.727080539388
70.39999999999999,3538.1760682902545
70.5,3536.6262775547802
70.6,3535.077708655344
70.7,3533.5303619109714
70.8,3531.9842376373845
70.89999999999999,3530.4393361469665
71.0,3528.895657748773
71.1,3527.3532027485685
71.2,3525.811971448789
71.3,3524.271964148553
71.39999999999999,3522.7331811436893
71.5,3521.1956227267237
71.6,3519.659289186881
71.7,3518.1241808100976
71.8,3516.590297879015
71.89999999999999,3515.0576406729915
72.0,3513.5262094681025
72.1,3511.996004537155
72.2,3510.467026149674
72.3,3508.939274571925
72.39999999999999,3507.4127500668906
72.5,3505.8874528943093
72.6,3504.363383310664
72.7,3502.84054156917
72.8,3501.318927919804
72.89999999999999,3499.798542609299
73.0,3498.27938588114
73.1,3496.761457975579
73.2,3495.244759129644
73.3,3493.7292895771216
73.4,3492.215049548584
73.5,3490.702039271378
73.6,3489.190258969637
73.7,3487.6797088642893
73.8,3486.170389173043
73.9,3484.6623001104167
74.0,3483.1554418877113
74.1,3481.6498147130674
74.2,3480.145418791394
74.3,3478.642254324442
74.4,3477.1403215107766
74.5,3475.6396205457804
74.6,3474.140151621662
74.7,3472.641914927466
74.8,3471.1449106490745
74.9,3469.649138969202
75.0,3468.154600067419
75.1,3466.661294120131
75.2,3465.169221300606
75.3,3463.6783817789687
75.4,3462.188775722204
75.5,3460.700403294165
75.6,3459.213264655573
75.7,3457.727359964032
75.8,3456.242689374012
75.9,3454.7592530368847
76.0,3453.277051100896
76.1,3451.7960837111987
76.2,3450.3163510098248
76.3,3448.837853135728
76.4,3447.3605902247596
76.5,3445.884562409681
76.6,3444.4097698201717
76.7,3442.936212582842
76.8,3441.4638908212055
76.9,3439.992804655723
77.0,3438.522954203785
77.10000000000001,3437.0543395797213
77.2,3435.5869608947983
77.3,3434.120818257245
77.4,3432.65591177223
77.5,3431.1922415418894
77.60000000000001,3429.7298076653096
77.7,3428.268610238555
77.8,3426.808649354658
77.9,3425.349925103626
78.0,3423.892437572442
78.10000000000001,3422.4361868450915
78.2,3420.9811730025335
78.3,3419.5273961227276
78.4,3418.0748562806343
78.5,3416.6235535482165
78.60000000000001,3415.173487994448
78.7,3413.7246596853206
78.8,3412.2770686838385
78.9,3410.8307150500277
79.0,3409.3855988409578
79.10000000000001,3407.9417201107094
79.2,3406.4990789104195
79.3,3405.0576752882607
79.4,3403.6175092894514
79.5,3402.178580956262
79.60000000000001,3400.7408903280325
79.7,3399.3044374411534
79.80000000000001,3397.8692223290795
79.9,3396.4352450223473
80.0,3395.002505548569
80.10000000000001,3393.5710039324276
80.2,3392.1407401957135
80.30000000000001,3390.7117143572823
80.4,3389.283926433109
80.5,3387.8573764362677
80.60000000000001,3386.4320643769133
80.7,3385.0079902623525
80.80000000000001,3383.585154096972
80.9,3382.163555882301
81.0,3380.7431956169944
81.10000000000001,3379.324073296823
81.2,3377.9061889147097
81.30000000000001,3376.4895424607143
81.4,3375.0741339220367
81.5,3373.659963283035
81.60000000000001,3372.2470305252214
81.7,3370.835335627271
81.80000000000001,3369.4248785650284
81.9,3368.0156593114893
82.0,3366.6076778368542
82.10000000000001,3365.2009341084886
82.2,3363.7954280909453
82.30000000000001,3362.391159745977
82.4,3360.9881290325284
82.5,3359.58633590674
82.60000000000001,3358.1857803219664
82.7,3356.7864622287707
82.80000000000001,3355.3883815749386
82.9,3353.991538305465
83.0,3352.5959323625916
83.10000000000001,3351.2015636857795
83.2,3349.8084322117247
83.3,3348.416537874377
83.39999999999999,3347.025880604919
83.5,3345.636460331807
83.6,3344.2482769807348
83.7,3342.861330474668
83.8,3341.4756207338432
83.89999999999999,3340.091147675773
84.0,3338.7079112152414
84.1,3337.325911264317
84.2,3335.9451477323573
84.3,3334.565620526021
84.39999999999999,3333.1873295492637
84.5,3331.810274703338
84.6,3330.4344558868224
84.7,3329.0598729955955
84.8,3327.686525922855
84.89999999999999,3326.314414559139
85.0,3324.9435387923127
85.1,3323.57389850756
85.2,3322.205493587435
85.3,3320.8383239118148
85.39999999999999,3319.4723893579376
85.5,3318.1076898003976
85.6,3316.7442251111584
85.7,3315.3819951595365
85.8,3314.020999812235
85.9,3312.6612389333254
86.0,3311.3027123842735
86.1,3309.945420023923
86.2,3308.589361708521
86.3,3307.2345372917116
86.4,3305.8809466245325
86.5,3304.528589555457
86.6,3303.177465930344
86.7,3301.8275755924956
86.8,3300.478918382626
86.9,3299.1314941388937
87.0,3297.785302696881
87.1,3296.4403438896193
87.2,3295.096617547586
87.3,3293.7541234987157
87.4,3292.412861568393
87.5,3291.0728315794686
87.6,3289.7340333522675
87.7,3288.396466704588
87.8,3287.060131451695
87.9,3285.7250274063545
88.0,3284.391154378818
88.1,3283.0585121768277
88.2,3281.727100605635
88.3,3280.3969194679867
88.4,3279.067968564156
88.5,3277.740247691921
88.6,3276.4137566465893
88.7,3275.0884952209926
88.8,3273.7644632054958
88.9,3272.441660388009
89.0,3271.120086553979
89.1,3269.7997414864058
89.2,3268.4806249658486
89.3,3267.162736770414
89.4,3265.846076675786
89.5,3264.5306444552257
89.60000000000001,3263.216439879556
89.7,3261.903462717182
89.8,3260.5917127341118
89.9,3259.281189693934
90.0,3257.9718933578442
90.10000000000001,3256.6638234846314
90.2,3255.3569798307017
90.3,3254.051362150071
90.4,3252.7469701943824
90.5,3251.443803712901
90.60000000000001,3250.141862452524
90.7,3248.841146157777
90.8,3247.541654570842
90.9,3246.243387431532
91.0,3244.946344477335
91.10000000000001,3243.6505254433764
91.2,3242.355930062456
91.3,3241.062558065042
91.4,3239.7704091792725
91.5,3238.4794831309723
91.60000000000001,3237.189779643645
91.7,3235.9012984384976
91.8,3234.6140392344205
91.9,3233.328001748015
92.0,3232.043185693578
92.10000000000001,3230.7595907831387
92.2,3229.477216726433
92.30000000000001,3228.196063230918
92.4,3226.9161300017818
92.5,3225.6374167419604
92.60000000000001,3224.359923152114
92.7,3223.083648930656
92.80000000000001,3221.808593773745
92.9,3220.534757375318
93.0,3219.262139427047
93.10000000000001,3217.9907396183758
93.2,3216.7205576365427
93.30000000000001,3215.4515931665496
93.4,3214.1838458911784
93.5,3212.9173154910195
93.60000000000001,3211.652001644426
93.7,3210.3879040275915
93.80000000000001,3209.125022314488
93.9,3207.863356176909
94.0,3206.602905284468
94.10000000000001,3205.3436693045933
94.2,3204.085647902545
94.30000000000001,3202.828840741429
94.4,3201.5732474821657
94.5,3200.3188677835415
94.60000000000001,3199.0657013021855
94.7,3197.813747692586
94.80000000000001,3196.563006607083
94.9,3195.3134776958923
95.0,3194.0651606071015
95.10000000000001,3192.8180549866734
95.2,3191.572160478454
95.30000000000001,3190.3274767241824
95.4,3189.0840033634827
95.5,3187.8417400338894
95.60000000000001,3186.600686370831
95.7,3185.3608420076675
95.80000000000001,3184.1222065756415
95.9,3182.884779703949
96.0,3181.6485610196974
96.1,3180.41355014793
96.2,3179.179746711627
96.3,3177.947150331717
96.39999999999999,3176.715760627071
96.5,3175.485577214527
96.6,3174.2565997088636
96.7,3173.028827722841
96.8,3171.8022608671836
96.89999999999999,3170.5768987505926
97.0,3169.3527409797603
97.1,3168.129787159352
97.2,3166.90803689203
97.3,3165.6874897784633
97.39999999999999,3164.4681454173246
97.5,3163.250003405281
97.6,3162.0330633370277
97.7,3160.8173248052863
97.8,3159.6027874007837
97.89999999999999,3158.3894507122955
98.0,3157.177314326628
98.1,3155.966377828629
98.2,3154.756640801194
98.3,3153.548102825277
98.4,3152.3407634798846
98.5,3151.134622342089
98.6,3149.929678987035
98.7,3148.7259329879403
98.8,3147.5233839161015
98.9,3146.322031340899
99.0,3145.121874829816
99.1,3143.9229139484196
99.2,3142.7251482603874
99.3,3141.528577327505
99.4,3140.3332007096537
99.5,3139.1390179648665
99.6,3137.9460286492736
99.7,3136.7542323171415
99.8,3135.563628520877
99.9,3134.374216811022
100.0,3133.185996736265
