Tempo,Linfocitos T/uL
0.0,2000.0
0.01,2006.6392530667708
0.02,2013.7836081702098
0.03,2021.4136457439022
0.04,2029.5115252674743
0.05,2038.0608499211316
0.06,2047.04654399149
0.07,2056.4547416114106
0.08,2066.272685593763
0.09,2076.48863527183
0.1,2087.091782391098
0.11,2098.0721742115225
0.12,2109.4206430785944
0.13,2121.128741807863
0.14,2133.1886843028037
0.15,2145.593290891634
0.16,2158.335937926204
0.17,2171.410511236517
0.18,2184.811363078753
0.19,2198.5332722537105
0.2,2212.571407106971
0.21,2226.921291152542
0.22,2241.578771088657
0.23,2256.539986998324
0.24,2271.801344548441
0.25,2287.3594890202326
0.26,2303.2112810206145
0.27,2319.3537737391903
0.28,2335.78419162907
0.29,2352.499910401803
0.3,2369.498438237594
0.31,2386.7773981217438
0.32,2404.3345112270526
0.33,2422.1675812698886
0.34,2440.274479774773
0.35000000000000003,2458.6531321888374
0.36,2477.301504793366
0.37,2496.21759236496
0.38,2515.3994065436686
0.39,2534.8449648698
0.4,2554.5522804550897
0.41000000000000003,2574.5193522574773
0.42,2594.744155932003
0.43,2615.224635233267
0.44,2635.9586939475485
0.45,2656.944188335089
0.46,2678.1789200651774
0.47000000000000003,2699.66062962862
0.48,2721.3869902139004
0.49,2743.3556020348556
0.5,2765.5639870990535
0.51,2788.0095844072357
0.52,2810.689649895411
0.53,2833.600779656122
0.54,2856.739091349369
0.55,2880.100250804622
0.56,2903.6794989566642
0.5700000000000001,2927.4716777985614
0.58,2951.471255458116
0.59,2975.6723504906204
0.6,3000.068755468237
0.61,3024.6539599348525
0.62,3049.421172784681
0.63,3074.3633441132315
0.64,3099.4731865803797
0.65,3124.743196317229
0.66,3150.165673401113
0.67,3175.7327419164726
0.68,3201.4363696133887
0.6900000000000001,3227.2683871702593
0.7000000000000001,3253.2205070624086
0.71,3279.2843420343165
0.72,3305.4514231696126
0.73,3331.7132175499637
0.74,3358.0611454914824
0.75,3384.486597345253
0.76,3410.9809498470086
0.77,3437.5355819998513
0.78,3464.14189047316
0.79,3490.7913045004807
0.8,3517.475300259168
0.81,3544.1854147148515
0.8200000000000001,3570.913258914412
0.8300000000000001,3597.650530711991
0.84,3624.3890269136828
0.85,3651.120654827844
0.86,3677.837443209463
0.87,3704.5315525886563
0.88,3731.195284975155
0.89,3757.821092932485
0.9,3784.4015880175207
0.91,3810.929548583077
0.92,3837.3979269432366
0.93,3863.799855903141
0.9400000000000001,3890.1286546570072
0.9500000000000001,3916.3778340601057
0.96,3942.541101282388
0.97,3968.6123638533168
0.98,3994.5857331092516
0.99,4020.4555270564347
1.0,4046.216272664228
1.01,4071.862707604731
1.02,4097.389781456271
1.03,4122.792656389497
1.04,4148.066707355923
1.05,4173.2075217997135
1.06,4198.21089891437
1.07,4223.072848466672
1.08,4247.789589210778
1.09,4272.357546915836
1.1,4296.773352030784
1.11,4321.0338370101545
1.12,4345.136033324805
1.1300000000000001,4369.077168181418
1.1400000000000001,4392.854660974459
1.1500000000000001,4416.4661194940345
1.16,4439.909335912712
1.17,4463.182282573945
1.18,4486.283107604218
1.19,4509.2101303704285
1.2,4531.961836803384
1.21,4554.536874607557
1.22,4576.934048376511
1.23,4599.152314632588
1.24,4621.190776808631
1.25,4643.048680188641
1.26,4664.725406823393
1.27,4686.220470436158
1.28,4707.533511332746
1.29,4728.664291329203
1.3,4749.612688709597
1.31,4770.37869322541
1.32,4790.962401147192
1.33,4811.364010378268
1.34,4831.583815639414
1.35,4851.62220373263
1.36,4871.479648891305
1.37,4891.156708223312
1.3800000000000001,4910.654017252818
1.3900000000000001,4929.97228556588
1.4000000000000001,4949.112292564219
1.41,4968.07488333091
1.42,4986.860964611099
1.43,5005.471500910296
1.44,5023.907510712219
1.45,5042.170062817667
1.46,5060.260272805401
1.47,5078.179299615577
1.48,5095.928342255853
1.49,5113.508636629897
1.5,5130.92145248769
1.51,5148.168090496666
1.52,5165.2498794324765
1.53,5182.168173487845
1.54,5198.924349697793
1.55,5215.519805479269
1.56,5231.955956283026
1.57,5248.234233355451
1.58,5264.356081607857
1.59,5280.322957590685
1.6,5296.1363275699005
1.61,5311.7976657028175
1.62,5327.308452310505
1.6300000000000001,5342.67017224387
1.6400000000000001,5357.884313340474
1.6500000000000001,5372.952364969123
1.6600000000000001,5387.875816659237
1.67,5402.65615681203
1.68,5417.29487149051
1.69,5431.793443285344
1.7,5446.153350253661
1.71,5460.376064927874
1.72,5474.463053391679
1.73,5488.415774420406
1.74,5502.235678682955
1.75,5515.924208002614
1.76,5529.482794674106
1.77,5542.912860834282
1.78,5556.215817883935
1.79,5569.393065958295
1.8,5582.445993443796
1.81,5595.375976538847
